,제목,저자,출판일,기관,초록
230,"트레드밀 운동프로그램 적용에 따른 고혈압환자의 혈압, 심박수 및 혈중지질에 미치는 영향",정성국 /정 성 국,2004,한국체육과학회,"In order to clarify how the treadmill program influences the blood pressure, HRrest, and serum lipids of the hypertensive women, total 30 subjects in a program of treadmill exercise which was carried out for 12 weeks sequentially.In the result of such a study, findings are as follows;First, before training, affirmative change in contraction SBP appeared according to result that analyze blood pressure about after but difference of DBP did not show, and HRrest showed by decreasing after training.Second, before training, appeared by decreasing after analysis result training about TC and LDL-C about after, and HDL-C appeared by rising after training.Appeared that treadmill training program between 12 weeks proved blood pressure and cardio function, and motive affirmative change of hole discontinuance quality when synthesize study finding of something wrong.hypertension, treadmill exercise, BP, HR"
231,취업준비생과 기업 인사담당자 간 취업 스펙 관심도 차이 분석: 시선추적(Eye-Tracking) 실험 및 설문 인터뷰 조사를 바탕으로,최성희 /Sunghee Choi,2018,한국제도∙경제학회,"본 연구는 대구 경북지역의 기업인사담당자와 4년제 대학 졸업예정 취업준비생 간 취업 스펙에 대한 내재적(intrinsic) 관심이 어떻게 다른지 분석한다. 이를 위해 20명의 취업 준비생과 20개 대구·경북 소재의 기업 인사담당자들을 대상으로 5개 분야 주요 스펙(학력, 외국어, 자격증, 대외활동, 어학연수 등)이 담긴 샘플 이력서를 보여주고 ‘시선추적실험’(Eye-Tracking Experiment)을 수행하였다.
시선추적분석 결과, 취업준비생과 기업인사담당자 간 취업스펙에 대한 내재적 관심정도가 다름이 발견되었다. 첫째, 학력은 취업준비생들에게는 높은 내재적 관심을 보였지만 기업 인사담당자들에게는 가장 낮은 관심을 가진 스펙요소였다. 둘째, 기업은 학력 보다 조직업무능력과 관련된 대외활동 스펙에 더욱 많은 내재적 관심을 가지고 있음이 발견되었다. 본 연구 결과는 지역취업시장에서 예비취업자와 기업 간 스펙역량에 대한 내재적 관심도의 비대칭성을 조명함으로써 예비취업자에게 보다 효과적인 스펙역량 강화를 위해 기초자료가 될 것으로 기대된다.This paper analyzes how the intrinsic interest in the Specification(Job requirements) between job applicants and corporate HR managers in Daegu and Gyeongbuk area is different. In this paper, job applicants are job preparation candidates who will graduate from four-year college. To do this, we showed sample resumes including major five Specification (Job requirements: academic background, foreign language, certificates & license, external activities, language training) to twenty job candidates and twenty HR managers in Daegu and Gyeongbuk, performing eye-tracking experiment. We found the differences of intrinsic interest in job specification between job applicants and HR managers as result of the experiment. First, academic background showed a high intrinsic interest in job seekers, while it was the lowest-rated specification element for the HR managers. Second, it was found that the HR managers have more intrinsic interest in external activity specifications related to organizational work ability than academic background. The results of this paper are expected to be useful implications for preparing for the job specification by illuminating the asymmetry of the interest in the specification between job candidates and HR managers in the regional job market.Employment, Specification(Job requirements), Eye-Tracking Experiment, Behavioral economics."
232,고분해능 유도결합 플라스마 질량 분석기를 이용한 관악산 빗물의 백금족원소 분석,서열-에르덴,2008,대한지질학회,"백금족원소들이 자동차 촉매 변환장치 및 다양한 공업과정의 촉매로 널리 이용되면서 여러 환경 매질에서의 함량이 급격히 증가하고 있다. 빗물은 지구 표면 물질 순환의 중요한 부분으로 생태계에 직접적인 영향을 줄 수 있다. 하지만, 백금족원소의 함량이 낮아 분석이 어려웠고, 현재와 미래의 백금족원소 증가가 환경에 미치는 영향 평가가 미흡한 상태이다. 본 연구에서는 고분해능 유도결합 플라스마 질량 분석기(High Resolution Inductively Coupled Plasma Mass Spectrometer)와 탈용매화 장치를 이용하여 국내 최초로 서울 관악산 지역 빗물 시료의 백금족원소 함량을 분석하였다. 검출 한계는 이리듐(Ir)과 백금(Pt)에 대해 각각 2.5와 3.0 pg․L-1(pg = 10-12 g)이었으며 빗물의 백금족 원소에 대한 평균 함량은 Ir: 23.2, Pt: 34.4 pg․L-1 이었다.The concentrations of platinum group elements(PGEs) are rapidly increasing in many environmental matrices with the advent of automobile catalytic converters and the utilization of catalysts in diverse industrial processes. Atmospheric precipitation is an important process constituting the global geochemical cycle and can directly impact the ecosystem. However, the relatively low concentrations in rainwater have hindered their measurement, and the impact to the environment of present and future increases in PGEs is difficult to evaluate. In this study, we have used the high resolution inductively coupled plasma mass spectrometer coupled with a desolvation system to measure PGE concentrations in the rainwaters collected in the Gwanak Mountain. The detection limits for iridium (Ir) and platinum (Pt) were 2.5 and 3.0 pg․L-1(pg = 10-12g), respectively, and average concentrations in rainwater were Ir: 23.2 pg․L-1 and Pt: 34.4 pg․L-1.Platinum group elements, precipitation, automobile catalytic converter, HR-ICP-MS, Mt. Gwanak"
233,점진적 근 이완 회복 방법이 한국 전통춤 수행 후 심박수 및 혈중 젖산 변화에 미치는 영향,장순향,2005,한국스포츠리서치,"The purpose of this study was to investigate the effects of recovery of method after modern dance Performance the changes of HR and blood lactate. All subjects were 20 females modern dancer on C university. The design for this study was measurement between groups as independent variations were recovery method(static and progressive relaxation of recovery method) and blood sampling time(rest, immediately, 10, 20min after performance), dependent variations were HR and blood lactate. All raw data were analysed by repeated with ANOVA for statistical significance and accepting level for all significances was above P<.05.The following conclusion were made : The changes of HR after performance were significantly different between group. Also, the changes of blood lactate after performance were significantly different between groups. The accumulate of rate blood lactate in the recovery time after performance were significantly decreased in progressive relaxation recovery method than static of recovery method. In conclusion, progressive relaxation recovery method had an effect recovery on physiological fatigue after performance."
234,인적자원관리시스템과 제도 내재화의 관계에 대한 연구: 냉소적 분위기의 조절효과,김진희 /Jinhee Kim,2005,한국산업경영학회,"본 연구는 인적자원관리시스템의 제도 내재화에 초점을 맞추었다. 그리고 인적자원관리시스템이 조직에 내재화되는데 장애가 되는 요인으로 냉소적 분위기의 조절효과도 함께 분석하였다.
자료의 조사는 기업의 인사담당 관리자와 전략기획담당 관리자를 대상으로 설문조사를 실시하였다. 최종 분석에는 제조업종의 72개 기업의 자료를 사용하였다. 
분석 결과, 고몰입 인적자원관리의 정도가 높을수록 제도를 수용하고 정착화하는 제도 내재화 정도도 높았다. 또한 냉소적 분위기는 고몰입 인적자원관리시스템과 제도 내재화간의 관계에 부정적인 조절효과를 갖는 것으로 나타났다. 따라서 고몰입 인적자원관리의 정도가 높아도 조직 내에 새로운 제도에 대한 불신과 피해의식이 높다면, 고몰입 인적자원관리의 긍정적인 효과를 얻기 힘들다는 점을 제시하였다.The purposes of this study are to examine relationship between human resource management system and employees' internalization of the system, and identify the moderating effect of cynical climate of the organizations.
Data were collected through questionnaire instruments from both HRM managers and planning manager in 72 firms.
Research findings are summarized as follows. First, high commitment human resource management system has a positive and significant effect on internalization. Second, it was found that cynical climate of the organizations has an negative moderating effect on internalization of the system.
The results of this study imply that high commitment human resource management system is a critical source of the organizational performance. It was also found that cynical climate is a important moderator between HRM system and internalization of the system.High Commitment HR System, Internalization, Cynical Climate"
235,비정렬 셀 중심방법 및 경계면포착법을 사용하는3차원 유동해석코드(PowerCFD)에 적합한 HR 해법에 관한 연구,명현국 /MYONG HYON KOOK,2008,한국전산유체공학회,"Several high resolution schemes such as OSHER, MUSCL, SMART, GAMMA, WACEB and CUBISTA are comparatively studied with respect to the accurate capturing of fluid interfaces throughout the application to two typical test cases of a translation test and a collapsing water column problem with a return wave. It is accomplished by implementing the high resolution schemes in the in-house CFD code(PowerCFD) for computing 3-D flow with an unstructured cell-centered method and an interface capturing method, which is based on the finite-volume technique and fully conservative. The calculated results show that SMART scheme gives the best performance with respect to accuracy and robustness."
236,‘인사제도-성과’ 간의 관계에서 고성과 작업시스템 효과성 지각의 조절효과,최장호 /Jang-Ho Choi,2012,한국질서경제학회,"전략적 인적자원관리(strategic human resource management) 분야에서의 기존 연구들에서는 인적자원관리 제도와 기업의 성과의 긍정적 연관에 대한 많은 실증분석 결과를 제시하고 있는 반면, 이 두 변수 간의 내적 프로세스(internal process)에 대한 논의는 상대적으로 부족 했다.
본 연구에서는 고성과 작업시스템(high performance work system)과 기업의 재무적 성과 (자산수익률)/비재무적 성과(종업원 만족도) 간의 관계에 있어서 고성과 작업시스템의 효과적 운영 정도의 조절효과를 파악하고 있다. 연구결과, 고성과 작업시스템의 도입만으로는 제도의 효과를 충분히 얻을 수 없으며, 기업 내에서 효과적으로 관리되는 과정을 통하여 고성과 작업시스템과 기업의 성과간의 관계의 강도가 증가하는 것으로 나타났다. 이러한 결과를 바탕으로 본 연구의 시사점, 한계 및 향후 연구 과제 등에 대하여 논하고 있다.The research in the field of SHRM(strategic human resource management) argues the human capital in the firm can be regarded as one of the sources for competitive advantages of a firm and tries to find out ways to increase motivation and job skills of employees and to improve the firm performance.
Although there are many empirical studies on the association between human resource management practices and firm performance, only a few research focus on the internal process in which this association takes place. This study attempts to find out the moderating role of the effectiveness of human resource management practices in the relationship between high performance work systems and financial performance (return on asset) and non-financial performance (job satisfaction of employees). The results in this study show that there are positive associations between HR practices and financial/non-financial performance of a firm and the level of strength of these associations can be higher when firms effectively administer their HR practices.High Performance Work Systems, Financial Performance, Job Satisfaction, Effectiveness"
237,"10RM 벤치프레스 운동시 세트간 휴식시간의 차이가 반복횟수, 총운동량, 심박수, 수축기혈압 및 심부담도에 미치는 영향",이상호 /sang ho lee,2013,대한운동학회,"[서론] 본 연구는 10RM 벤치프레스 운동시 세트간 휴식시간에 따른 반복횟수, 총운동량, 심박수와 수축기혈압에 근거한 심부담도를 규명하는데 목적을 두었다. [방법] 웨이트트레이닝 경력이 6개월 이상이며 의학적 검사결과 건강상 이상이 없는 남자 10명을 대상으로 세트간 휴식 30초, 90초 180초 조건에서 10RM벤치프레스 운동을 각각 7set 실시하였고, 세트마다 반복횟수, 총운동량, 심박수, 수축기혈압, 심부담도를 측정하였다. [결과] 10RM 벤치프레스 7세트 운동시 세트가 진행되면서 반복횟수와 총운동량은 유의하게 감소되었으며, 휴식시간 조건에 따라서는 180초, 90초, 30초 휴식 순으로 나타났다. 심박수는 30초 조건에서는 4세트 이후 유의하게 감소되었고, 90초와 180초 조건에서는 유지되는 경향을 보였다. 수축기 혈압은 90초 조건에서는 유의하게 증가하고, 30초 조건에서는 감소하는 양상을 보였으며, 190초 조건에서는 유의한 변화를 보이지 않았다. 심부담도는 30초 조건에 비해 90초와 180초 조건에서 높은 경향을 보였으나 유의한 차이는 없었다. [결론] 본 연구에서 10RM 강도의 벤치프레스 운동시에는 반복횟수와 총운동량의 측면에서는 180초 세트간 휴식조건이 가장 적당하고, 심박수와 수축기혈압 상승에 가장 높은 영향을 미치는 세트간 휴식시간은 90초 휴식조건이라고 판단된다. 결론적으로, 10RM 벤치프레스 운동시 세트간 휴식시간은 최소 90초 이상 적용되어야 할 것으로 보여 지며, 180초 정도를 적용하는 것이 가장 적당할 것으로 사료된다.[INTRODUCTION] The purpose of this study was to identify the influence to change of repetition maximum, total work, HR, SBP, and RPP by different rest interval with in sets during 10RM bench press. [method] weight training career more than six months and not more than health medical test results to target 10 men resting 30 seconds between sets, 90 seconds 180 seconds, respectively, under the conditions 7set 10RM bench press exercises were performed for each set of repeated count, the total work, HR, SBP, RPP was measured. [Results] 10RM bench press exercise sets 7 sets the number of repetitions and the total work progressed significantly decreased, in accordance with the rest interval time of 180 seconds, 90 seconds, 30 seconds rest in order. Heart rate in a 30-second condition was significantly decreased after 4 sets, 90 seconds and 180 seconds conditions tended to be maintained. Conditions, the systolic blood pressure increased significantly and 90 seconds, 30 seconds conditions showed a decreasing pattern, 190 seconds did not show significant changes in conditions. Conditions, the RPP compared to 30 seconds 90 seconds 180 seconds and showed a tendency in conditions, or there was no significant difference. [Conclusion] 10RM bench press exercise rest time between sets to be applied over a minimum of 90 seconds is shown to be 180 seconds to apply is considered to be the most suitable.10RM, Different rest interval with in sets, Repetition maximum, RPP"
238,특성화고 실전･창의인재 양성 사업 졸업생의 노동시장 이행 성과 분석 연구,이민욱 /lee min wook,2019,한국직업교육학회,"이 연구의 목적은 특성화고 실전･창의인재 양성사업을 통해 양성한 졸업생이 노동시장에서 보여주는 이행 성과를 분석하고, 이를 토대로 특성화고 직업교육 및 NCS 기반 교육과정의 개선방안을 도출하는 데 목적이 있었다. 이를 위해 2017년 4월 기준 취업자로 분류되는 556명을 대상으로 같은 해 12월에 설문조사를 실시하였다.
설문조사로 수집된 데이터를 분석한 결과는 다음과 같이 나타났다. 실전･창의인재 양성사업 졸업생은 정규직 비율, 평균임금 수준이 일반 특성화고 졸업생보다 높은 수준이었고, 보통이상의 직장 만족도를 보이고 있었다. 또한 자격･전공지식 및 기술과 현재 업무에서 보통 수준의 일치도를 보였으며, 향후 진로계획으로는 절반 이상 학생이 계속 근무할 의향이 있는 것으로 나타났다.
연구 결과에 따른 실전･창의인제 양성사업의 발전을 위한 제언으로 졸업생의 일학습병행 및 후진학 등 경력개발을 위한 지원, NCS, 지역특성 및 기업특성을 반영한 차별화된 교육과정 운영의 필요성을 제시하였다. 직업계고 인력양성 사업 수행 관련 정책 제언으로는 학생들의 직무능력 제고를 위한 종합적인 접근 강화, 고교 수준 과정평가형 자격의 산업현장 효용성 제고를 위한 지원 강화, 중소기업의 역할 및 지원 강화를 제시하였다.The purpose of this study is to analyze the performance of the graduates trained through the specialized high school practical and creative HR development programs in the labor market, and to improve the vocational education and NCS-based curriculum. In order to do, a survey was conducted in December of 556 persons classified as employed as of April 2017.
As a result of the analysis, graduates of the practical and creative HR development programs had regular jobs and average wages higher than those of generalized high school graduates, and showed above-average job satisfaction, and showed a regular level of agreement between qualification, major knowledge, skills, and current work. Future career plans showed that more than half of students were willing to continue to work The conclusions are as follows. First, support for graduates' career development such as parallel work and backward studies is required. Second, differentiated curriculum management that reflects NCS, regional characteristics and company characteristics is needed. Also, we suggested some suggestions as follows. First it is necessary to reinforce the comprehensive approach to enhance the job ability of students. Second, support for the industrial utility of high school level process-assessment qualifications should be reinforced. Third, the role and support of SMEs should be reinforced.Practical and Creative Talent Development Programs, NCS Based Curriculum, Specialized Vocational High School"
239,"한우육의 도체특성, 근절길이 및 품질특성이 연도에 미치는 영향",문성실,2003,한국축산식품학회,"This study was conducted to investigate the effect of sarcomere length, carcass and quality traits on tenderness of Hanwoo beef at 24 hr postmortem. Immediately after slaughter, a total number of 30 carcasses(Hanwoo bull) selected, and sarcomere length was determined during rigor development(1, 3, 6, 12 and 24 hr). Tenderness group of longissimus dorsi muscle classified into tender group(≤7.5 kg/cm2, n=9), or tough group(≥9.0 kg/㎠, n=9) by shear force value at 24 hr postmortem, and estimated carcass traits, meat color, connective tissue and sensory property at 24 hr postmortem. Results showed that tender group had heavier carcass weight, thicker back fat, higher marbling score, lighter meat color, more white fat color and lower texture score(p<0.05). The change of sarcomere length was linearly decreased(p<0.05) from 3 hr postmortem, and the sarcomere length of tender group was significantly(p<0.05) longer than that of tough group at 3, 6 and 24 hr postmortem. The tender group showed significantly lower(p<0.05) shear force value of intramuscular connective tissue(IMCT), better(p<0.05) tenderness and overall acceptability compared to the tough group. Results indicated that tenderness of beef longissimus dorsi muscle could be improved by thicker back fat, higher marbling score and lower texture score, and predicted by sarcomere length of pre-rigor(3 and 6 hr postmortem). Also, the tenderness of beef longissimus dorsi muscle could be closely related to shear force value of IMCT, compared to total collagen and soluble collagen content in the same age.Hanwoo bull, tenderness, collagen, sarcomere length"
240,시간당 20kg급 LNG 액화플랜트에서 냉매 유량변화에 따른 프로판 냉동사이클 성능의 실험적 분석,이춘식 /Chun Sik Lee,2013,한국에너지기후변화학회,"In this study, Characteristics of propane refrigeration cycle for the pre-cooling of natural gas and mixed refrigerant in a 20kg/hr LNG pilot plant are examined.
Three experimental cases are chosen to understand the cycle performance with respect to the variation in mass flow rates of natural gas and mixed refrigerant to the mass flow rate of propane refrigerant. When the propane mass flow rate is approaching to the sum of mass flow rates of natural gas and mixed refrigerant, the refrigeration cycle shows better cycle performance compared to the other conditions."
241,기업의 직업능력개발 투자가 조직성과에미치는 영향: 재무성과와 인적자원성과를 중심으로,"조정호 /Cho, Jeongho",2010,한국인적자원개발학회,"이 연구는 노동부가 실시한 ‘2008년 기업체 노동비용조사’ 원자료를 활용하여 기업의직업능력개발투자가 재무성과와 인적자원성과에 미치는 영향을 분석하고 있다. 관련된기존연구를 보완하기 위해 직업능력개발투자를 훈련참가자 비율, 훈련시간, 훈련소요비용 등 세 가지 요소로 측정함으로써 보다 체계적인 분석을 제시한다. 기업의 직업능력개발투자는 매출이익을 유의하게 증가시키는 것으로 나타났다. 훈련참가자 비율, 훈련비용, 훈련시간이 증가할수록 기업의 매출이익은 증가하는 것으로 분석됐으며, 특히 훈련참가자 비율이 재무성과에 미치는 영향이 상대적으로 큰 것으로 나타났다. 이는 훈련투자가기업의 재무성과에 긍정적 영향을 미치기 위해서는 보다 많은 수의 종업원에게 훈련기회를 부여해야 함을 시사한다. 직업능력개발투자는 종업원의 동기부여나 사기 진작에 긍정적인 영향을 미치며, 이직방지에도 효과적으로 기능하는 것으로 분석됐다. 특히, 훈련참가자 비율이 훈련시간이나 훈련비용 보다 상대적으로 인적자원성과 향상에 큰 영향을미치는 것으로 나타났다. 따라서 재무성과와 인적자원성과를 높이기 위해서는 기업은 보다 많은 종업원에게 훈련기회를 공평히 부여하는 것이 필요하다.This study is designed to empirically investigate the impact of firms's HRD investment on its financial performance and human resources outcomes, using the official and coherent survey data from the '2008 Survey on Vocational Training at Establishments' conducted by the Ministry of Labor. It focuses on the analysis of multi-dimension of HRD practices by involving varied elements such as the HRD participants, training hours and costs reflecting firms' investment on HRD at the workplaces. This study provides some useful insights to the HRD strategies in Korea as follows. First, the HRD investment is positively associated with the gross profit of the Korean companies. Among the three variables this study involved, the ratio of training participants have strong effects on the gross profit, which implies that the government should call the companies to provide more opportunities for all the employees. The HRD investment is higly linked to the positive human resources outcomes. Ratio of training participants, training hours and training costs have positive correlations with ability to work, motivation and work moral, and the prevention of turnover. Among the variables affecting human resources performance, ratio of training participants were found the most influential. From this finding, it can be inferred that providing training opportunities to more workers would product better results in terms of human resource outcomes.Human Resource Development, Financial Performance, HR Outcomes"
242,호텔기업 고용주브랜드 요인 중요도 분석 및 고용주브랜드 포지셔닝 맵 비교 : 전공 대학생과 호텔기업 인사팀 직원 간의 인식 비교를 중심으로,정선희 /Sun-He Jung,2020,한국관광연구학회,"본 연구는 호텔기업 고용주브랜드 구축 및 활용을 통한 고용경쟁력 제고 전략 제언에 목적이 있다. 이를 위하여 호텔기업 취업에 관심이 높은 호텔⋅관광 전공 졸업반 대학생들과 호텔산업 고용시장에 대한 이해가 높은 호텔기업 인사팀 직원들을 표본으로 선정하였다. 본 연구의 자료조사는 예비조사와 본 조사로 나누어 진행하였다. 예비조사를 통하여 도출된 본 조사 설문서는 390명의 전공 대학생과 63명의 서울지역 5성급 호텔 인사팀 직원을 표본으로 선정하여 진행하였다. 수집된 자료는 전공 대학생들이 취업 호텔기업 선택 시 고려하는 고용주브랜드 요인의 중요도 도출을 위해 AHP를 수행하였으며, 두 집단이 지각하는 호텔기업의 고용주브랜드 경쟁관계와 경쟁력 포지셔닝 맵 도출을 위하여 다차원척도법의 PROXSCAL과 PREFSCAL을 실시하였다. 응답자의 논리적 일관성이 중요한 AHP 결과분석을 위하여 일관성비율인 CR 값이 2.0 미만인 77부의 자료를 활용하여 AHP와 다차원척도분석을 실시하였다. AHP 결과, 전공 대학생들은 경제가치와 고용가치를 가장 중요하게 고려하는 것으로 밝혀졌다. 전공 대학생들과 인사팀 직원이 지각하는 호텔기업의 고용주브랜드 경쟁관계와 경쟁력 포지셔닝 맵은 차이가 있는 것으로 나타났다. 그리고 전공 대학생들과 인사팀 직원들이 부정적 시각을 지니고 있는 고용주브랜드 요인이 확인되었다. 이러한 연구결과로 전공 대학생들의 호텔기업 취업의 의미와 트렌드를 확인할 수 있었으며 이를 토대로 고용주브랜드 전략 수립 및 수정을 통한 고용시장 경쟁우위 확보의 필요성을 제언하였다.The purpose of this study is to suggest employer brand marketing strategies for competitiveness improvement in the employment market. This study used college and university hotel and tourism major students and human resource department staff of five-star hotels as data samples. The research data of this study were conducted by a pilot and a main survey. The data were collected from a sample of 390 students and 77 surveys, which was considered the consistency ratio for AHP used in the analysis. The data of HR staff were collected by 63 surveys and 56 surveys used in the analysis. This study applied frequency analysis, AHP, PROXSCAL, and PREFSCAL. The findings of this study were as follows. First, the economic value and employment value were the most important employer brand for students. Second, the positioning maps of the hotels’ employer brand showed different competition between students and staff. Third, there were differences in competitiveness of employer brands between students and staff. Implications and practical suggestions from the empirical results are discussed and future research directions are offered.Employer brand, Employment market, Employment competitiveness, Positioning map"
243,ToF-AMS를 이용한 실내 환경중의 담배연기 에어로졸 입자에 관한 연구,김정호 /Jeongho Kim,2012,한국도시환경학회,"본 연구에서는 실내 환경 중으로 배출된 담배연기 에어로졸 입자에 대하여 에어로졸 질량분석계를 이용하여 유기성분에 대한 평균질량스펙트럼과 입경분포를 파악하였다. 실내 환경 중에서 측정된 담배연기 에어로졸 입자 중의 유기성분은m/z43, 41, 29, 27, 55, 69에서 주요 피크가 검출되었다. 탄소(C), 수소(H), 산소(O)의 원소성분으로 질량스펙트럼을 재구성한 결과 탄소가 0.776, 수소가 0.095 그리고 산소가 0.129로 나타났으며, 산화 유기물의 형태(C_nH_mO_y)보다 탄화수소화합물(C_nH_m)이 우세하게 존재하는 것으로 파악되었다. 입경에 따른 질량분포 분석를 통해 대부분 유기에어로졸 입자는 500 nm ~ 700 nm 영역의 직접모드에서 나타났다.This study aims to identify the characteristics of cigarette smoke aerosol particles in indoor environment based-on organic components using an high resolution time of flight aerosol mass spectrometry. An averaged mass spectrum shows main peaks appearing at m/z43, 41, 29, 27, 55, 69. Elemental ratio of reconfigure using only C, H and O components,elemental ratio of C was 0.776, H was 0.095 and O was 0.129. The averaged organic components were mainly indicated hydrocarbon compounds (C_nH_m) as well as presence of oxygenated organic compounds (C_nH_mO_y). Most of organic components showed their peak in the accumulation mode size of 500 nm ~ 700 nm.Cigarette smoke aerosol, HR-ToF-AMS (High Resolution Time of Flight Aerosol Mass Spectrometry), mass spectrum, size distribution"
244,"足少陰腎經 然谷·陰谷과 手少陰心經 少府·少海 鍼刺가 腎臟 Aquaporin-2 發現과 腎交感神經活性, 血壓 및 血淸 ANP, renin, norepinephrine에 미치는 影響",윤대환 /Daehwan Youn,2004,경락경혈학회,"Objectives : This research was performed to investigate the effect of acupuncture at the KI2, KI10, HT8, HT3 on Aquaporin-2(AQP2) expression related with the renal functions in ratsMethods : Acupuncture was performed during 100-seconds, 6-times, at 150-seconds intervals under anesthesia in rats. We observed rats' mean arterial pressure(MAP), heart rate(HR), renal sympathetic nerve activity(RSNA) during acupuncture and AQP2 expression by western blot method and atrial natriuretic peptide(ANP), renin, norepinephrine of plasma after decapitation.Results : The AQP2 expression was significantly increased in HT8 group, but decreased in KI10 group. Average MAP during 6-times acupuncture was significantly increased in HT8 group. Average HR was significantly increased in HT8 group, Average RSNA was increased in KI10 group, but that was marginally increased in KI10 group. Plasma renin concentration was increased in KI2, HT3 groups. Plasma ANP show a tendency to decrease in KI10, HT3 groups, increased in KI2, HT8 but not significant. Plasma norepinephrine concentration was significantly decreased in KI10, HT3 groups. Conclusions : These results suggested that acupuncture at HT8 activate renal function to reuptake, but KI10 show a decline on effect of AQP2 expression, blood pressure, nerve activity and renin.Aquaporin-2, acupuncture, KI2, KI10, HT8, HT3, renal function."
245,"환경, 인사부문의 전략적 참여, 인사시스템, 인사관리효과성 및 기업성과의 관계에 관한 연구",류성민 /Ryu， Seongmin,2007,한국인사조직학회,
246,호텔기업 인사담당자의 채용결정요인이 채용의도에 미치는 영향: 특1급호텔 인사담당자를 중심으로,민보영 /BOYOUNG MIN,2012,한국호텔관광학회,"Companies try to hire competitive employees and especially hotels are very much interested in hiring a good workforce to strength competitiveness. This research analyzed the factors affecting hiring intention of the interviewers of the hotel using surveys to the interviewers in 5-star hotels. Especially, how applicant’s verbal·non-verbal communication ability affects to the interviewer’s hiring intention in final interview through multi regression analysis. To the end, totally 93 copies of questionnaire sheets were distributed to the human resource interviewer in 5-star hotel from May 13 to June 12, 2012, and 59 copies were used in the final analysis. The results shows that applicant’s verbal·non-verbal communication skills have a positive effect on hiring intention, moreover, higher non-verbal communication skills have a significant positive effect.Hotel, Interview, Verbal Communication, Non-verbal Communication, Hiring Intention"
247,HR-WPAN에서 채널 상태에 따른 우회 채널 할당,이정윤,2006,한국정보통신학회,"High-rate WPAN 은 CAT의 Time Slot 할당 스케줄링 방법을 정의 하고 있지 않다. 이에 CAT의 Time Slot 할당 스케줄링 방법에 관한 많은 연구가 진행 중이다. 하지만 지금까지의 연구들은 Air Interface의 에러 요소의 미적용이나 특정 DEV의 기아 현상 등의 단점 등을 내포하고 있다. 이에 본 논문에서는 채널의 상태에 따른 우회 경로를 제공하여 채널 타임 할당 스케줄링 방법의 단점을 극복하는 알고리즘을 제안한다.Wireless Personal Area Networks(WPANs) are designed for short-range ad hoc connectivity among portable devices. They have gained much attention in the industry recently. One of them, High-rate WPAN, is designed to support multimedia traffic that requires high data rates. But, High-rate WPAN standards don't specify the time slot assignment scheduling method of CAT(Channel Time Allocation). So, there has been many studies regarding time slot assignment scheduling of CAT. However, present studies involve demerits about not applying various types of errors in air interface or having a starvation of a specific DEV(data device). In this paper, we propose algorithms about supplying the intermediate channel assignment in order to avoid these demerits. This method will help other methods that use time slot assignment scheduling of CTA."
248,단기간 금식과 수영운동에 따른 쥐의 심장근과 골격근의 HSP72 발현의 변화,조준용 /Cho Joon Yong,2002,한국체육학회,
249,"고성과 관리 방식이 조직 몰입에 갖는 차별적 효과에 관한 연구: 한국, 중국, 일본의 비교 분석",장은미 /EUN MI CHANG,2006,한국인사관리학회,"commitment practices, cultural values, organizational commitment"
250,컬러 영상에서 HR비를 이용한 화소기반 피부색 검출,이병선 /Byungsun Lee,2005,한국데이터전략학회,"This paper describes a new algorithm for pixel-based skin color detection to differentiate human form in color images by the ratio of R to H.In order to detect skin color efficiently, we examine the distribution of the R, G and B color elements combining to constitute the skin color in various color images. It shows that R is located in a narrower area than G and B on the RGB color space. And skin color is more related to R than G and B. Meanwhile, when the color image is transformed to the HSI color space, the S is variously changed in accordance with skin colors. The I is changed in accordance with the quantity and angle of light. But the H is less influenced by other conditions except for color. On the basis of the aforementioned study, we propose that the threshold for skin color detection is decided by the ratio of R to H. The proposed method narrows down the range of threshold, detects more skin color and reduces mis-detection of skin color in comparison to detection by R or H. In experimentation, it shows that the proposed algorithm overcomes changes of brightness and color to detect skin color in color images.Skin Color, HSI Color Space, Ratio R：H, Threshold"
251,"승마시뮬레이터의 보행형태에 따른 청·장년의 심박수, 산소섭취량, 분당 환기량, MET, 칼로리소비량의 변화",성봉주 /Bong-Ju Sung,2004,국민체육진흥공단 한국스포츠정책과학원,"horseback-riding simulator, the walk, the trot, the canter, the gallop, VO2, VE, MET, Calory expenditure."
