,제목,저자,출판일,기관,초록
982,1940년대 식민지 조선영화의 역사화 전략 - 현존 극영화 속 공간과 사건의 설정 방식을 중심으로,함충범 /Chungbeom Ham,2017,한국예술종합학교 한국예술연구소,"본고에서는 1940년대 식민지 조선영화가 어떠한 역사화 방식을 활용하여 내러티브의 사실성과 메시지의 정당성을 확보하려 하는지에 관해, 현존 극영화를 분석의 대상으로 삼아 공간과 사건이라는 서사 구조의 근간을 이루는 두 가지 요소를 통해 살펴보았다. 그리하여 다음과 같은 연구 결과를 도출하였다. 첫째, <집 없는 천사>에서의 경성, <수업료> 속 수원 화성이나 <그대와 나> 속 부여 유적 등은 역사적 상징화에 의해, 군사 정책을 반영한 여러 극영화들 속 훈련소, 기차역, 전장 등의 공간은 현실적 상징화를 거쳐 식민지 권력의 동화 정책과 전시 체제를 합리화하는 데 활용된다. 둘째, 당시 제작된 다수의 극영화들 안에는 일본어 연설 또는 담화 장면이, <지원병>과 <사랑과 맹세> 속에는 대표적 인쇄 대중 매체인 신문 이미지가 삽입되어 있는데, 이를 통해 이들 작품은 중일전쟁, 신체제, 태평양전쟁 등을 배경으로 한 ‘시국’ 상황을 환기함과 동시에 조선인을 대상으로 그 실천을 강조한다.This paper aims to figure out some methods of historicizing in the colonial Joseon cinema of the 1940 which construct actuality of the narrative and the justification of the message. Based on existing feature films produced in line with the national policy, I analyzed two elements in narrative structure; place and event in them. As a result, I classified and characterized in two kinds of historicizing. First, Gyoungseong in Homeless Angel, Suwon Hwaseong in Tuition, and remains of Buyeo in You and Me are symbolized historically. In addition, places such as training camp, railway station, and battlefield in the feature films which reflected the military policies are symbolized realistically. Second, there are many scenes including speeches or discourses spoken in Japanese and some images of newspaper in Joseon cinema. These images call Korean people’s attention to the circumstances of 'state of affairs' backgrounded Sino-Japanese War, New system, or Pacific War and at the same time emphasize practice to them.Colonial Joseon Cinema, 1940s, Space, Event, Historicalization"
983,1940년대 식민지 조선영화 속 일본인에 관한 연구 : 극영화를 중심으로,함충범 /Chungbeom Ham,2018,한국국학진흥원,"일제강점기에 제작된 식민지 조선 극영화 가운데 일본인 배우가 출연한 예는 얼마 되지 않았다. 그러다가 1940년대에 들어서면서부터는 영화 속 일본인 배역이 현저히 늘어났고, 일본 본토에서 활동하던 일본인 배우의 출연 사례도 많아졌다. 그 원인으로는 발성영화 시대 조선영화의 제작 여건과 전쟁의 확대와 전시체제 강화라는 역사적 환경을 지목할 만하겠지만, 이러한 산업적 측면과 시대적 측면이 맞물려 있었다는 점이 중요하다. 나아가 영화 속 일본인 등장과 출연의 양상은 제작 시기, 주체, 목적 등에 따라 다양성과 다중성을 지녔다. 1940년대 식민지 조선영화 속 일본인 배우들은, 처음에는 주로 조연으로 참여하였으나 영화 속 배역의 비중이 커져 갔다. 또한 극중에서 대개 일본인으로 등장하였으나 조선인으로 설정되는 경우도 있었다. 반대로 일본인 배역을 맡은 이들 중에 조선인 배우가 포함된 예도 존재하였다. 영화 속 일본인들은 전반적으로 정의롭고 성실하며, 강건한 의지와 인내심의 소유자로 나온다. 조선인 주인공과 동행하며 그(녀)에게 커다란 영향력을 행사한다는 면에서도 공통점을 지닌다. 물론 젠더나 민족에 따라 그 안에서 인물 간 차이점과 차별적 경향도 발견된다. 1940년대 식민지 조선 극영화 속 일본인에 관한 고찰은 당대 조선영화의 시대적 특수성을 이해하는 통로가 됨과 동시에, 여러 가지 연구 과제들을 파생시키기도 한다.There are only a few examples that Japanese actors/actresses appear in Korean feature films made during the Japanese colonial period. However, the number of Japanese roles in films and Japanese actors/actresses who acted in Japan increased remarkably in the 1940s. It is worth pointing out the conditions of production of the Joseon cinema and the circumstances of the wartime system strengthened, respectively. However, a more important fact is that industrial and historical aspects of this period are intertwined. Furthermore, aspects of Japanese appearances in films are diverse and multiple according to the time, subject, and purpose of the production. At first, Japanese actors/actresses in Korean films in the 1940s participated as a supporting role, but they got bigger roles later. Also, usually, they appeared as Japanese, but sometimes they acted Korean characters in films. On the contrary to this, Korean actors/actresses sometimes played Japanese roles, as well. The Japanese characters in films had in common. They were usually just and sincere, with strong will and patience. Also, by accompanying with the main Korean character, they had a great influence on him/her. Of course, depending on the gender and race, there are also differences and discriminatory tendencies among the characters. Reviewing the aspects of Japanese in the 1940s' Korean feature films will be a way not only to understand the specificity of the colonial Joseon cinema, but also to lead to various research tasks.Colonial Joseon Cinema, Korean Film in the 1940s, Actor/Actress, Role, Representation, Japanese"
984,실관람 관객 데이터를 활용한 영화마케팅 방법 연구-영화 <헛소동> 관람 관객을 중심으로-,석중휘 /Souk Jung Hwi,2018,한국디자인문화학회,"현재 한국의 영화 시장은 커다란 위험에 직면해 있다. 2017년 2월 진행되었던 [영화산업 미디어포럼]에서는 그것의 가장 큰 원인을 경기 불황과 사회⋅정치적불안감이라 지적했다. 하지만 이 요소만을, 현재 영화시장 위기의 전부라고 단정 지을 수는 없을 것이다.
현재 성공영화 중심의 영화마케팅, 그리고 그것에 의해 벌어지는, 다양성이 배제된 영화관 양산 등이 역시앞서 지적한, 위기에 한 요인으로 또한 작용하고 있기때문이다. 본 연구의 출발점은 바로 이러한 지점으로부터 시작되었다. 그리고 연구자는 이러한 의문 속에서 영화선택의 가장 중요한 전략인 영화마케팅과, 현재 가장 대두되고 있는 4차 산업혁명의 가장 중요한키워드인 데이터의 연결을 통해 그 위기를 해결할 방법을 찾아보려고 했다. 이러한 배경 하에서 본 논문은다음과 같은 순서로 진행되었다. 첫째, 연구 분석을 위한 영화마케팅의 개념 정의, 둘째, 선행 연구를 통해정리된 영화마케팅의 유형과 전략 정리, 셋째, 4차 산업혁명의 기조인 데이터의 의미 및 영화마케팅과의 활용 관계 분석, 넷째, 이 분석의 내용을 토대로 새로운전략적 영화마케팅 방법 제안, 다섯째, 영화를 선정해실험 진행, 여섯째, 실험내용을 기존의 마케팅 방향과비교하여 제안 방법 검증. 그리고 이러한 방법에 의해진행된 연구는 다음과 같은 결과를 도출하였다. 첫째, 현재 영화개봉 전에 집중되어 있는, 성공 사례 중심의영화 마케팅 방법에 대해 보완이 필요하다는 점, 둘째, 실관람 관객의 데이터를 활용한 영화마케팅이 그 보완의 하나로 활용될 수 있다는 점이다. 그리고 이러한연구의 결과는, 이후 더욱 다양하고 명확한 영화마케팅의 기초자료로 활용될 수 있을 것이다.The South Korean film market is currently in great danger. The Film Industry Media Forum in February 2017 attributed it to a sluggish economy and social and political unrest. However, the successful cinemaoriented marketing of movies, the uniform movie theater created through them, is also to blame for it.
And researchers have found a way to solve the crisis through film marketing and the ‘data’, the most important keyword of the fourth industrial revolution.
This paper has been developed in the following order: First, defining the concept of film marketing, second of all types and strategies of pre-movie marketing, third, analyzing the relationship of film marketing and ‘data’, and forth, proposing a new method of film marketing, a testing proposal, and a new method of film marketing.
Such an ongoing study yielded the following results.
First, the need to supplement the film marketing method focused on the success story before the movie is released, Second, movie marketing using the data of the actual audience may be complementary. The results of these studies could serve as a cornerstone of various and clear film marketing."
985,"전환기 이후의 기억문화와 영화적 홀로코스트 내러티브- <더 리더>, <4분>, <마지막에는 관광객이 온다>의 영화분석을 통해 본 포스트메모리의 현재와 미래",배정희 /Jeong-Hee Bae,2018,한국뷔히너학회,"본 연구는 1990년대 이후 독일에서의 홀로코스트 배경 영화 내러티브를 기억문화 변동이라는 문화학적 배경 하에 살펴보는 것을 목표로 한다. 기억문화는 하나의 사회가 자기 집단의 과거를 둘러싸고 행하는 실천의 총체를 의미하는 것으로 공동체는 자신의 과거에 대한 기억의 확립과 공동체 내 상호확인을 통하여 문화적 정체성을 유지해나간다. 20세기 독일사회의 기억문화를 깊이 각인시킨 홀로코스트(관련) 기억의 담론과 실천은 현재 유럽에서 벌어지는 사회적, 정치적, 인구학적, 매체적 변동 속에서 전에 없이 새로운 양상을 보여주고 있다. 본 연구는 이러한 변동을 특히 영화매체적 관점에서 추적하고자 한다.
본 연구는 전체적으로 문화학적 논의 부분 I 과 여기서 근거지어지고 방법론적으로 구축된 내용을 바탕으로 하여 구체적 영화텍스트 분석으로 전개시킨 부분 II, 그리고 구체적인 영화 분석의 III으로 나뉘어진다. 기억문화 연구의 논의 부분에서는 특히 기억과 매체의 원칙적인 문제가 다루어진다. 그런 의미에서 홀로코스트영화가 전통적으로 홀로코스트문학의 홀로코스트현장성 원칙을 수용했던 맥락을 잠깐 살펴보고 나서, 영화매체의 이중성, 즉 저장매체로서의 기능과, 심미적 철학적 성찰의 매체로서의 이중성이 다루어질 것이다. 이를 위하여 한노 뢰비의 작업이 상세히 다루어질 것이다. 뢰비는 헤이든 화이트가 프라이에게서 재발견한 플롯구조의 4유형- 희극, 비극, 로만체, 풍자-을 도입하여 이를 최근의 홀로코스트영화에 적용하고 있다. 
영화의 분석은 달드리의 <책 읽어주는 남자>, 크라우스의 <4분>, 그리고 틸만의 <마지막에는 관광객이 온다>에 대한 것으로서, 이 영화들에 공통된 것은 이전의 홀로코스트 소재 영화에서 넘쳐나는 ‘과거의 현재화’는 부재한다는 특징이다. 이른바 ‘포스트메모리’의 영화인 것이다. 본논문은 이러한 의미에서 이들 영화의 인물설정, 플롯, 그리고 장면을 오늘날 독일에서의 기억문화와의 관계 속에서, 기억담론적 차원에서 분석적으로 기술한다. 
영화는 시대정신의 분석물인 동시에 시대정신의 표현이다. 홀로코스트와 역사논쟁, 혹은 기억을 통한 정치적 정당성 확보의 문제 등 여러 가지 시의적인 기억문화의 이슈를 이들 영화가 어떻게 해석하고, 표현하는가를 살펴봄으로써 시대정신을 동반, 견인하는 영화의 의미를 고찰해 보았다.In den letzten Jahrzehnten ist in Deutschland und anderen europäischen Ländern viel von der Erinnerung geredet und räsoniert worden. Damit zusammenhängend ist wohl die massenhafte Erinnerungsarbeit an den Holocaust, die sich besonders der kommerziellen Form vom Spielfilm zu Holocaust bedient.
In der vorgelegten Arbeit geht es um Fragen wie: Was ist anders als früher im neuen deutschen Holocaust-Spielfilm?; Wie gehen solche Spielfilme mit dem aktuellen Diskurs zu Erinnerung und der Erinnerungskultur einher? Zur Betrachtung und Erklärung des Paradigmenwechsels bei der filmischen Repräsentation des Holocaust bietet sich der inzwischen diskursmäßig etablierte Begriff ‘postmemory’ (Marianne Hirsch) an.
Vor der Analyse der ausgewählten Filme werden Aspekte und Probleme herausgearbeitet, welche bei der traditionellen filmischen Holocaust-Darstellung eine wichtige Rolle gespielt haben oder erst bei neueren Filmen mit Holcaust-Motiven zum Tragen gekommen sind. Behandelt werden Phänomene wie der Gegensatz zwischen (dokumentarischer) Authentizität und Fiktionalität, Holocaust-Narrative als Plot-Struktur und zuletzt Genrevermischung. Mit der Orientierung auf das Authentische hat sich der Film zum Holocaust lange der vorherrschenden Position der Holocaust-Literatur angeschlossen. Auf etwas Filmspezifisches kann man dann mit Hilfe von Hanno Loweys Ansatz (「Fiktion und Mimesis. Holocaust und Genre im Film」) fokussieren. Lowey versucht in Anlehnung an Hayden Whites Studie zu national differenzierten Historiographien zum Holocaust das neue Phänomen der Genrevermischung zu skizzieren, die - zumindest im Terrain des Kinos - vom Holocaust- Spielfilm aus auf andere Filme gewirkt hätte. Diese Überlegungen sind vorausgeschickt, vor deren Vergleichsfolie liest sich dann die Analyse zu Stephen Daldrys The Reader (2008), Chris Kraus’ Vier Minuten (2006) und Robert Thalheims Am Ende kommen Touristen (2007). Im Gegensatz zu der üppigen Vergegenwärtigung der Vergangenheit, wie es in den herkömmlichen Holocaust-Spielfilmen zu erwarten ist, sieht man in diesen Filmen lauter Alltag, Gegenwart und Erinnerung des Vergangenen. Die analytische Filmdarstellung versucht im Großen und Ganzen relevante Punkte hervorzuheben, mit denen der jeweilige Film in Bezug auf den Diskurs zur Holocaust-Erinnerung eigenes Filmspezifisches geleistet hat. Filme sind Interpretation und Ausdruck des Zeitgeistes. Dem Zeitgeist allzu entsprechend ist, dass Filme zunehmend an den Holocaust erinnern und die filmische Holocaust-Erzählung bzw. -Erinnerung reflektieren.Erinnerung, Holocaust, Erinnerungskultur, Holocaust-Film, postmemory"
986,이란 감독 아쉬가르 파라디 영화의 리얼리즘적 계승과 전복 - 영화 <어바웃 엘리>를 중심으로 -,"만가의 /Wan, Jia Yi",2018,한국기초조형학회,"1990년대부터 이란 영화는 여러 국제영화제를 통해 소개되면서 세계 영화계의 주목을 받고 있다. 엄격한 규율을 따르는 이슬람 국가인 이란은 영화의 심의제도에 있어서도 엄격한 규제가 있지만 그러한 환경 아래에서 제작된 이란의 영화들은 오히려 탁월한 미학적 완성도를 보여주고 있다. 이란 영화는 이탈리아 네오리얼리즘의 영향과 이란 본토의 정치사회적 특징이 결합된 뉴웨이브 운동을 통해 이란만의 리얼리즘 영화를 정착해나갔고 뉴웨이브를 이끌었던 작가들의 작품에는 모두 당시 이란 영화만의 리얼리즘과 시적(詩的)인 특징이 서로 결합되어있다는 공통적인 특징을 보여준다. 이란의 신예감독 아쉬가르 파라디는 그의 영화의 주제 면에서나 표현 형식면에서 모두 이탈리아 네오리얼리즘과 이란의 시적 리얼리즘의 어법을 계승하여 리얼리즘적 전통 안에 머무르면서도 동시에 내러티브와 연출양식에 있어 새로운 극적 요소들을 차용하여 그만의 독자적인 리얼리즘적 스타일을 만들어내고 있다. 본 연구는 아쉬가르 파라디 감독의 영화 <어바웃 엘리>를 분석대상으로 삼아 본 영화의 내러티브 분석과 연출적 특성을 정리해내며 아쉬가르 파라디 영화의 리얼리즘적 특성, 즉 리얼리즘의 계승과 전복을 드러내고자 한다.Since the 1990s, Iranian films have entered the international film stage in a unique way andhave become the focus of international film industry. As an Islamic country which is strictlyabides by the rules and regulations, Iran has a strict film censorship within the harsh domesticpolitical environment. However, Iranian film makers overcame the obstacles of domesticcensorship, and made films in various styles that have profound significance, which in resultbrought Iranian films into the international arena. At the same time, under the influence of thetwo new wave movements and Italian neo-realism, Iranian films have gradually formed anIranian style of realism by combining the characteristics of Iranian localization. Looking at theleaders of the new wave, most of their works reflect the commonality of Iranian cinema thatcombines realism and poetry. As a new-generation of Iranian director, Asghar Farhadi hasinherited some of the characteristics of Italian neo-realism and Iranian poetic realism, both interms of film theme and performance. Meanwhile, there are dramatic elements in his works thatreflect his own style. This study analyzed the film “About Elly” which directed by Asghar Farhadi,through the combination of the inheritance and subversion of realism in his films, to studyrealism appeared in his works.Iranian films Asghar Farhadi realism About Elly peripeteia"
987,2017-2018 중앙아시아 영화 연구 -제23회 부산국제영화제 출품작들을 중심으로-,홍상우 /Hong Sang Woo,2018,한국노어노문학회,"현재 중앙아시아 영화는 전통적인 주제를 고수하고 있으면서도 내적으로 더욱 세분화되고 다양해진 주제와 서사를 담아내고 있으며, 형식상으로 보다 완성도 있는 영화 미학을 추구하는 것으로 보인다. 특히 2018년에 공개된 작품들 중에는 기존의 소재를 전혀 다른 형식으로 담아내면서, 과거 역사에 대한 콤플렉스로부터 완전히 벗어난, 중앙아시아 영화사에서 전혀 볼 수 없었던 새로운 작품도 등장하고 있다.
본고에서는 제13회 부산국제영화제에서 상영된 중앙아시아 영화를 ‘역사, 신화, 그리고 현재’, ‘자본에 대한 저항, 그리고 결핍된 가족’, 그리고 ‘장르의 진화, 키르기스스탄 최초의 뮤지컬’이라는 소제목으로 분석하였다.Central Asian cinema is a unique phenomenon in world film history. The local film has once belonged to the Soviet film, but now it is an individual film in five independent countries, and it is also defined as a collective phenomenon called 'Central Asian film' in overseas reviews.
Central Asian cinema is currently embracing traditional themes, but it also shows more subdivided and diversified themes and narratives, and seems to have succeeded in pursuing more complete movie aesthetics in form. In particular, some of the works released in 2018 include new works that have been completely unseen in Central Asian film history, completely devoid of the complexity of the past history, while presenting the existing material in a totally different format.
In this article, the Central Asian film screened at the 13th Pusan International Film Festival is titled 'History, Myth, and Present', 'Resistance to Capital and Deficient Family', and 'Evolution of Genres, the First Musical of Kyrgyzstan cinema.Central Asian Cinema, Film 〈Fortitude〉, Film 〈Suleiman Mountain〉, Film 〈Aurora〉, Film 〈Song of Tree〉"
988,지역 문화공간으로서 작은영화관의 현황 및 발전 방향에 관한 연구: 영국 농촌영화관 지원 사례 비교를 중심으로,"정지은 /Jung, jieun",2018,한국상품학회,"본 연구는 작은영화관의 현황 및 발전 방향에 대해 논의하고자 국내에서의 지역 영화관 현황을 살펴보고, 작은영화관 계획이 설립되게 된 경위를 살펴보도록 한다. 또한 영국에서 있었던 농촌 영화관 시범 정책을 사례 조사로 삼아 지역 문화공간으로서 작은영화관이 앞으로 나아가야 할 방향을 제시하고자 하였다. 본 연구를 요약하고, 시사점을 제시하면 다음과 같다. 첫째, 영국에서의 작은영화관은 극장 부재 지역에 영상문화의 향유권 증진을 위한 목적으로 국가와 지자체가 조성하는 상설 영화 시설이라는 점과 농촌 영화관 지원 사업이 지역에 지속적 영화 상영이 이루어질 수 있도록 상영 주체와 공간을 발굴했다는 국내와의 차이점에서 우리에게 많은 시사점을 준다. 둘째, 영화의 소비가 어디서든 가능해진 오늘날, 작은영화관은 공간에서 단순히 영화를 향유하는 것이 아니라, 지역 커뮤니티의 유지와 발전에 기여하는 형태로 발전해 가야한다. 셋째, 지역 영상문화 생태계 조성 구축을 위해 지역 내 영상문화 관련 활동가 및 주민들의 영상 창작 여건을 마련하고, 작은영화관이 지역 내 창작된 영상 콘텐츠를 유통 및 배급하는 역할도 수행해야 한다. 마지막으로, ‘보는 영화’에서 나아가 ‘참여하는 영화’로 확대될 수 있도록, 작은영화관을 문화‧교육적 용도로 지역사회와 공유하거나, 작은영화관을 활용하여 지역주민이 영화를 만들고 영화를 읽는 방법을 배울 수 있는 지속가능한 교육 프로그램의 개설이 필요하다. 본 연구는 지역 문화공간으로 성장하기 위한 작은영화관의 발전방향을 제시함으로써 문화예술 및 문화산업, 상품 분야 등의 학술 연구와 현장에서 모두 기초 자료로 활용될 수 있을 것이다.This study is investigated for the current status of the local cinema and the details of the establishment of the small scale cinema plan in S. Korea, in order to discuss status and development direction for small scale cinema. Also, we suggest the future of the small scale cinema as local cultural space through the case study of the rural cinema pilot scheme in the U.K. The major objective including the summary is following: First, there are diverse implications for the difference that the small scale cinemas at the absence area are developed by the U.K. central government and local council for enhancing the local culture and the rural cinema funding help to find the movie contents and space for continuous screening in local community. Also, since the cinema can be watched everywhere, the small scale cinema should be carried out for the contribution of the maintenance and development in local communities, not just about enjoying contents in the space. For the ecosystem of video culture in local community, the local cinema should perform to distribute new local video contents, and make the environment to create new video contents by local activists or residents. Finally, the local cinema should be shared the space to cultural and educational purpose with local community and developed the sustainable education program for creating or reading movies, in order to expend from ‘watching movie’ to ‘participating movie’. This study can be used for the basic data in cultural academic and industry field such as cultural art, cultural industry, and product business, through suggestion the development direction for small scale cinema as local cultural space.small scale cinema, rural cinema pilot schemes, neighbourhood cinema fund, local cinema, local cultural space, community cinema"
989,시 속의 ‘가면’을 활용한 영화감상문 쓰기의 실제 ―영화 <원더>를 중심으로―,박선영 /Park Sunyoung,2019,우리문학회,"본 연구는 시와 영화를 접목시킨 글쓰기 교육의 효과성을 고찰하는 데 초점을 두었다. 이를 위해 본고는 숭실대학교 교양필수 과목인 ‘창의적사고와 글쓰기’ 네 클래스의 수강생 131명을 대상으로 글쓰기 교육을 진행하였다. 본 수업은 ‘가면’을 소재로 한 강기원의 시를 활용하여 스티븐 크보스키 감독의 영화 <원더>의 감상문 쓰기를 시도하였다. ‘가면’을 소재로 한 텍스트는 동일성을 상실한 현대인의 모습과 함께 동일성 회복에의 염원을 담고 있어, 학습자들의 내적 성찰과 세계에 대한 통찰을 주도하는 데 적합한 텍스트가 될 수 있다고 보았다. 본 수업은 3차시에 걸쳐서 진행되었다. 1차시에는 영화감상문 작성법을 익히고, 학습자들의 시 분석과 조별토의 및 교수자의 시 분석을 통해 수사적 기법을 파악하도록 하였다. 이때 ‘가면’의 의미에 대한 사회적 접근을 위해 찰스 쿨리의 ‘거울 자아’ 이론과 조지 미드의 ‘사회적 자아’ 이론을 도입하였으며 심리학적 이해를 위해 융의 ‘페르소나’ 이론을 적용하였다. 2차시에는 편집본 영화를 상영한 후 감상문을 작성하게 하였다. 교수자의 온라인 첨삭 및 피드백 이후에 진행된 3차시 수업에는 학습자들이 발표를 통해 감상문을 공유하였으며, 객관식 및 주관식 설문조사를 시행하였다. 본고는 설문조사 결과와 조별 시 분석 결과 및 영화감상문을 대상으로 수업의 효과성 분석을 시도하였다. 이로부터 학습자들의 사회적 가면에 대한 이해 및 편견과 차별에 대한 인식 변화를 확인할 수 있었다. 본 연구는 글쓰기 교육을 통해 학습자 자신의 정체성을 찾고, 타자와 세계에 대한 통찰과 객관적인 인식을 갖는 동일성 회복의 과정을 단계적으로 밟을 수 있는 계기를 마련하였다는 점에서 의미가 있다.This study focused on investigating the effectiveness of a writing lesson that combines poetry and film. For this purpose, a writing lesson was conducted with 131 students from four different classes of “Creative Thinking and Writing,” which is a required liberal arts class at Soongsil University. This lesson attempted to write reviews of Stephen Chbosky’s film, Wonder, utilizing Kang Ki-won’s poems about “masks.” Since these texts about “masks” depict modern people who have lost their identities and their recovery of these identities, it was considered that the texts would be appropriate in leading people to introspect about and seek insight into the world. This lesson was conducted over three times. In lesson 1, the learners learned how to write a film review and to understand rhetoric techniques through discussions in groups, their own analysis of the poems, and the instructor’s analysis of the poems. For a social approach to the meaning of the “mask,” Charles H. Cooley’s “looking-glass self” theory and George H. Mead’s “social self” theory were adopted, while for psychological understanding, Carl G. Jung’s “persona” theory was applied. In lesson 2, an edited version of the film was screened, and the learners were asked to write reviews. In lesson 3, which was conducted after the instructor’s online correction and feedback, the learners shared the reviews through their presentations, and a survey was conducted using multiple choice questions and short-answer questions. This study attempted to examine the effectiveness of the lesson based on the results of the survey, analyses of the poems by groups, and the film reviews. The analysis revealed that there were changes in the learners’ understanding of social masks and their perceptions of prejudice and discrimination. This study is significant in that it provides an opportunity for learners to find their identities through writing lessons and take steps in the process of identity recovery in order to gain an insight into others and the world and to develop objective perceptions.Film review, Mask, Identity, Looking-glass self, Social self, Persona"
990,한국과 중국의 현실 소재 영화 대한 비교 분석 - 영화 “도가니”와 “천사가 흰옷을 입다” 중심으로 -,"푸쟈빈 /Fu, Jia-bin",2019,(사)한국커뮤니케이션디자인협회 커뮤니케이션디자인학회,"최근 한국과 중국에서 현실 소재를 다룬 유형의 영화들은 사회적으로 매우 큰 영향을 미치고 있다. 특 히 한국에서 제작된 사회 비판적인, 사회의 아픔을 직 면하며 이를 대담하게 드러내고 있는 영화들이 특히 사회적으로 더 강력한 영향을 끼치고 있다. 중국의 현 실 소재 영화의 경우에도 중국만의 독특한 예술 스타 일을 자랑하며 영향력을 높이고 있다. 따라서 본 논문 에서는 중국과 한국에서 가장 대표성을 띠는 영화 작 품을 각각 한 작품 씩 선정하여 이에 관한 비교 연구 를 진행해보고자 한다. 비교 대상인 두 영화는 스토리 소재, 사회적 영향, 관객들의 동일시와 같은 측면에서 유사성을 띠고 있다. 하지만 영화 표현 측면과 관객 이해 측면에서 어느 정도 차이를 보인다. 본 논문에서 는 기호학적 관점에서 연출자의 코딩부터 관객의 이해 에까지 이르는 과정에 대해 자세하고 구체적인 인물 및 은유 분석을 진행하였다. 한국 영화에서는 대담한 전달 기법과 정교하고 시청각적 언어 활용이 돋보이며 막대한 사회적 영향력을 지니고 있다. 중국 영화에서 는 전반적으로 직접적인 표현을 극도로 자제하고 있으 며, 다양한 은유 기법과 간접적이고 부드러운 사회적 피드백을 고수하고 있다.In recent years, both Korean and Chinese Realistic theme category movies have exerted great influence, especially those movies in South Korea that awaken the world to criticize the society, face up to social pain and illness, and express themselves boldly. At the same time, Chinese films also have their own unique artistic styles. Therefore, this thesis makes a comparative study of the most representative films from both countries. These two films have similar story materials, social influence and audience identification, as well as different film expression and audience understanding. From the perspective of semiotics, this paper makes a detailed and specific analysis of the characters and metaphors in the process from the director's coding to the audience's decoding. China is characterized by rich metaphors, restrained expression, indirect and gentle social feedback, while Korea is characterized by bold expression, profound audio-visual language use and great social influence.Realistic theme category movies, Semiotics, Character symbol, implicit metaphor, simile metaphor"
991,온라인 구전의 방향성과 분산이 영화매출에 미치는 영향 경쟁영화 온라인 구전 특성의 조절효과를 중심으로,이중원 /LeeJungwon,2019,한국경영학회,"온라인 구전은 소비자가 제품에 대한 지식을 얻는 가장 중요한 채널 중 하나로 기업이 제공하는 마케팅 정보보다 신뢰도가 높다. 학계에서도 온라인 구전에 대한 다양한 연구들이 보고되고 있다. 선행연구들은 온라인 구전의 양과 방향성이 소비자 행동에 미치는 영향과, 이러한 관계를 조절하는 제품유형, 문화적 차이 등의 요인을 분석하였다. 하지만 경쟁영화의 구전특성의 조절효과를 살펴본 연구는 제한적이다. 이에 본 연구에서는 영화산업을 대상으로 온라인 구전 방향성과 온라인 구전의 분산이 영화 매출액에 미치는 영향을 분석하고, 이러한 관계를 조절하는 경쟁영화의 수와 경쟁영화의 구전 방향성의 조절효과를 분석하였다. 구체적으로 2017년 한국에서 개봉한 112개 영화의 45일 간 데이터를 수집하여 총4,487개의 데이터를 다중회귀분석 방법으로 분석하였다. 연구 결과 온라인 구전 방향성과 구전의 분산은 영화매출에 긍정적인 효과가 있는 것으로 나타났다. 또한 경쟁영화의 온라인 구전 방향성이 긍정적일수록 영화의 구전특성이 매출액에 미치는 긍정적 효과가 약화되었으며, 경쟁영화의 수가 증가할수록 영화의 구전특성이 매출액에 미치는 긍정적 효과가 강화되었다.eWOM is one of the most important channels for consumers to gain knowledge on products, and is more reliable than marketing information provided by corporate. The previous studies on eWOM mainly analyzed the effect of eWOM valence and variance on consumer decision making. They also have considered variables such as product type and cultural difference that moderate the eWOM and sales. However, there is limited research that examines the moderating effect of the eWOM of rival product. This study we examined the impact of eWOM valence and variance on sales in movie industry, and analyzed the moderation effect of eWOM of rival movies between eWOM and movie sales. We collected data for 45 days in 112 movies in Korea, and analyzed 4,487 data through multiple regression analysis. As results, the eWOM valence and variance have positive effects on movie sales. In addition, the positive eWOM valence effect of rival movies weakened the positive eWOM effect on movie sales. On the other hand, the positive eWOM effect on movie sales increased as rival movie number increased.eWOM, eWOM Valence, eWOM Variance, Competition, Movie, Online Marketing"
