,제목,저자,출판일,기관,초록
371,유치권의 성립과 부동산경매에서 이해관계인에 관한 고찰,전장헌 /Jun Jang Hean,2011,한국부동산학회,"1. CONTENTS (1) RESEARCH OBJECTIVES A lien is a naturally established legal real right granted. Because it has no control authority and preferential payment right for exchange value of the object, it is the real right granted with the weakest effect among current legal real right granted. Because a lien is a real right granted, it can be asserted its right and lien to the object's transferee or buyer by auction (successful bidder). Due to occupations by unclear public announcement methods, an unexpected rightful person for priority mortgage or provisional seizure or real estate auction brings unforeseen disasters to buyers.
Even though real estate has especially high economic values and requires important transaction safety more than anything, a lien with real estate as its object has indefinite connection to make it valid, and therefore theories and precedents are contradicting. The public announcement method of real rights on real estate is occupation according to formalism of Korean civil law. It is an unclear public announcement method deciding only the lien means occupation. Also, regulations to protect exchange values of priority rightful persons were set in Article 91, clause 3 and 4 of Civil Execution Act, but abernahmeprinzip was selected for the lien in Article 91, clause 5 of the same act. Therefore, it caused legal insecurity and unfairness to many interested parties.
Therefore, in this study, the connection of debt and object which is the most important validity requirement of the lien in order to clearly define the range of approved liens and to study how rightful persons of priority mortgages or provisional seizures work in real estate auction procedures with approved liens. It aimed to contribute to fairness and legal stability for both parties.




(2) RESEARCH METHOD For methods of inquiry, analyzing and proving major domestic books and precedents by the Supreme Court and studying and reviewing examples of foreign legislations to focus on systematical problems and legislation problems were selected.




(3) RESEARCH RESULTS Among standards for connection as the validity requirement for a lien suggested by the monistic theory, except the debt originated from the object itself, 'in case considered fairly equal to the foregoing' or 'in case it is directly related with the object' are even more abstract than the standard, 'same legal relation or fact relevance', suggested by the dualistic theory. Their functions as the definite standards for individual cases are being questioned. Also, the dualistic theory naturally approves connection when the debt originated from the object, but if the connection is judged for cases when the debt originated from same legal relation or fact relevance for the right to claim for a return of the object, the lien is approved in a too wide range. This can cause problems of violating transaction safety and legal stability with real right effects of the lien. Also, who has valid requirements for the lien after setting the mortgage and before the seizure, so called ""middle lienholder“, can obtain the lien but should not violate the exchange value of the priority rightful person for the mortgage. Therefore, the views of counterforce negation theory are thought to be reasonable.




2. RESULTS About the views of the dualistic theory on connection as the validity requirement for a lien, the connection should not be approved naturally, and a lien should be approved only when there are no other regulations to protect agreed real rights granted or creditor. However, solving all problems related to the connection as the validity requirement for a lien with the interpretation theory may cause problems of legal stability or transaction safety. Therefore, the problems should ultimately be solved by revising the law. Detailedly, the legislations should classify validity requirements of the lien on the objects other than real estate. For real estates, the public announcement method should be revised based on validity requirements to be more suitable for Korean real rights system, and for other than real estates, it should be changed into the concurrent system with right of objection like Germany or France. The common view asserts that a lien can always resist the buyer in auction procedures saying the power of a lien as the real right granted is deprived if actual preferential payment possibility of the lien is not protected. However, this study concludes that it cannot always resist the buyer, but instead, it cannot resist the buyer in auction procedures to protect exchange value of the priority mortgagee and the rightful person for provisional seizure. This study also suggested plans for legislations.Oppose Power, Establishment of the Lien, Mortgage right, Real Estate Auction, Seizure, Lien"
372,한국과 미국의 부동산민사신탁에 관한 연구,이상신 /Lee Sang Shin,2012,한국부동산학회,"1. CONTENTS (1) RESEARCH OBJECTIVES The purpose of this study is to compare the real estate Trust laws of U.S, particularly civil trust law of with those of Korea.


(2) RESEARCH METHOD This study is conducted by field investigation and confirmation of practical contents after access to relevant webpages, as well as domestic and foreign literature review.




(3) RESEARCH FINDINGS Recent years has witnessed an increase in the number of cases in which civil trust from English and American law is used as part of an inheritance measure, old age preparation, and activation of donations. The international environment around trust has also been changing fast with Japan revising its Trust Act by introducing civil trust. Any changes to Trust Act go beyond the act itself and require the revision of many concerned acts in civil law including inheritance, will, real estate registration law, inheritance and gift tax law, income tax law, and corporate tax law. As seen in the development history of trust, the primary object of trust remains to be real estate, which explains why real estate and trust are in an inseparable connection. In that sense, this study reviewed American real estate civil trust and found its implications.


2. RESULTS The results of this study may present an opportunity not only to simply compare civil trust law on real estate but to consider what to improve in civil trust law system. as follows:First, there were many uses of civil trust for real estate in the United States.
Second, the current Trust Act does not recognize the majority of civil trust used in the U. S. A. However, the gap between them has been narrowed down a lot thanks to the revision.
Third, there is a need to review the introduction of trust combining private and public good like charitable remainder trust.
Finally, those changes to Trust Act and System seem to have expanded the legal scope of real estate utilization. Follow-up study is needed to assess and test them.Irrevocable Trust, Trust beneficiary, Charitable Remainder Trust, Real estate civil trust, Probate procedure"
373,재개발지역 부동산 투자 기피요인에 관한 연구,정대택,2014,한국부동산학회,"주택재개발사업은 노후화된 주거환경을 개선하여 토지의 효율적인 이용을 도모하고 양질의 주택을 공급하는 데 있다. 따라서 주택재개발사업은 도시민의 주택난을 해소하고 부족한 도시기반시설을 공급한다는 측면에서 긍정적으로 평가되어 왔다.
최근에는 대내․외 경기 변동성, 부동산 경기 하락, 부동산 정책의 잦은 변경 등으로 재개발 관련 투자 및 사업 진행이 지지부진한 상태며 이에 따라 재개발 지역의 부동산 투자를 기피하는 상황이 발생하고 있다.
이에 본 연구에서는 계층화분석법을 활용하여 투자자(재개발 관련 투자 유경험자 및 재개발 지역 공인중개사), 전문가(재개발 관련 부동산 컨설팅 및 자문 전문가), 공무원(부동산 및 재개발 관련 담당 공무원)의 인식 차이를 분석하고 투자자, 전문가, 공무원 그룹을 대상으로 재개발지역에서 부동산 투자 기피에 영향을 미치는 요인을 분석하여 대안을 제시하였다.1. CONTENTS(1) RESEARCH OBJECTIVESHousing Redevelopment Project means that improves old residential environment, devises efficient use of estate and supplies good quality of new houses. Therefore Housing Redevelopment has been evaluated that solved the housing problem of citizen and supplied shortage of city infrastructure.
Recently Redevelopment investment and Redevelopment project are very slow in progress because of economic slump, recession in the real estate and change of policy.
So Investors(including Real Estate Agent in Redevelopment) avoid the investment of Redevelopment area.
This study analyzes a difference in awareness among Investors(including Real Estate Agent in Redevelopment), Real estate (Redevelopment consultant) and Government Officials by the Analytic Hierarchy Process(AHP). And it analyzes factors that why Real Estate(Redevelopment) Consultant and Real Estate(Redevelopment) Government Officials avoid the real estat investment in redevelopment and presents the solution.
(2) RESEARCH METHOD This study attempted to investigate the importance and priority of criteria for Evasion Factor of Redevelopment by applying the Analytic Hierarchy Process(AHP) much used as one of the multi-criteria analysis techniques.
(3) RESEARCH FINDINGS In order to identify a difference in awareness among Redevelopment Investor(include Real Estate Agent in Redevelopment), Real Estate(Redevelopment) Consultant and Real Estate(Redevelopment) Government Officials in a comprehensive and scientific manner. And it attempted to present a desirable from Redevelopment Investor point of view criterion.
2. RESULTS To research about Evasion Factor of Investment in a Redevelopment area.
From a Redevelopment Investor and Real Estate(Redevelopment) Government Officials standpoint,Market environmental factors. From a Real Estate(Redevelopment) Consultant standpoint, Investors factors.Redevelopment, AHP, Redevelopment Area, Investment, Evasion Factor of Investment in a Redevelopment Area"
374,자기 소유 부동산의 시효취득 인정여부 -대법원 2016. 10. 27. 선고 2016다224596 판결을 계기로-,서종희 /Jong Hee Seo,2017,건국대학교 법학연구소,"민법 제245조에 의하면, 점유자가 일정기간 동안 소유의 의사로 부동산을 점유하는 경우에 그 자는 부동산 소유권을 취득할 수 있는데, 자기소유 부동산을 점유하는 경우에도 취득시효가 인정될 것인지가 문제된다. 다수의 학설은 ① 우리민법은 의용민법 제162조와 달리 ‘타인의 물건을 점유한 자’를 요건으로 하고 있지 않다는 점, ② 시효취득은 원시취득이라는 점, ③ 시효취득은 누구의 소유인지를 묻지 않고 사실상태를 권리관계로 높이려는 제도인 점, ④ 자기의 소유임을 증명하기 곤란한 때에는자기의 물건에 대한 시효취득을 주장할 필요가 있다는 점 등을 이유로 이를 긍정한다. 그러나 긍정설의 주요 논거는 실질적인 근거로서는 빈약하다고 할 수 있다. 부정설 또한 긍정설이 주장하는 논거의 문제점을 지적하고 있을 뿐 독자적인 법리적 논거를 제시하였다고 볼 수 없다. 한편 우리판례는 기본적으로 실질적 권리자의 보호의 필요성을 전제로 구체적 유형에 따라 자기 소유 부동산에 대한 시효취득인정여부를 다르게 판단한다. 먼저 부동산에 관하여 적법⋅유효한 등기를 마치고 그 소유권을 취득한 사람이 자기 소유의 부동산을 점유하는 경우에는 특별한 사정이 없는한 시효취득을 위한 점유로 인정하지 않는다(대법원 2016. 10. 27. 선고2016다224596 판결). 반면에 내부적 소유권을 전제로 하는 명의신탁자가수탁자를 상대로 시효취득을 주장하는 경우에는 기본적으로 신탁자의권리관계에 대한 입증의 곤란을 구제하고 신탁자의 사실상태를 권리관계로 고조시킬 필요성 등을 고려하여 자기 소유 부동산의 시효취득을 인정하고 있다(대법원 2001. 7. 13. 선고 2001다17572판결). 생각건대 구체적타당성을 도모하기 위해 판례가 취하고 있는 이러한 사고가 다른 제도와의 관계정립 속에서 언제까지 유지될 것인지, 더 나아가 아직 판례가 존재하지 않은 구체적 유형에서 대법원이 어떠한 태도를 취할 것인지에 대한진지한 고민이 필요한 시점이라 할 수 있다.When it comes to the acquisitive prescription, the Korean Civil Code does not require ‘a person who possesses the property of another person’ in contrast to Article 162 of the Japanese Civil Code. If so, can possessor acquire own property by acquisitive prescription? In case of personal real estate ownership it is a common view that the acquisitive prescription is acceptable. The rationale is as follows: First, the reason for the existence of the acquisitive prescription is to promote stability of the social order and to lighten difficulty in the burden of proof. Second, it is a system to raise the status of facts to a right relation without asking who possesses it. Third, acquisitive prescription is original acquisition. At last, the Korean Civil Code does not require ‘a person who possesses the property of another person’. However, the evidence presented above is logically poor.
If he(she) owns such property for sure through valid registration, Korean Supreme Court regards that there is no need to claim acquisitive prescription. While if he(she) owns such property for sure without registration, Korean Supreme Court admit acquisitive prescription of personal real estate ownership to raise the status of facts of possessor to legal relationship.
More careful consideration is needed as to whether the position of the dichotomous case will be maintained.Acquisitive Prescription, Object of Acquisitive Prescription, Difficulty in the Burden of Proof, Acquisitive Prescription of Personal Real Estate Ownership, Original Acquisition, Korean Supreme Court Decision 2016Da224596 Delivered on October 27, 2016"
375,세대간 부동산 자산의 대물림이 행복감에 미치는 영향,마강래 /Ma Kang Rae,2017,대한부동산학회,"경제력과 행복의 연관성을 실증한 대부분의 기존 연구들은 물질적 부가 개인의 행복감에 미치는 긍정적인 역할을 인정하고 있다. 물질적 부와 행복간의 밀접한 관계가 존재하는 상황에서, 부가 한 세대에만 국한되지 않고 다음 세대에 계속적으로 대물림되는 현상이 존재한다면, 행복감도 대물림될 가능성을 갖는다. 본 연구는 부와 행복의 밀접한 상관관계가 있다는 점에 착안하여, 우리 사회에서 부동산 자산의 대물림 현상뿐만 아니라 행복의 대물림 현상도 강하게 나타나고 있는지에 관한 실증분석을 수행하였다. 실증분석은 한국노동패널조사(Korean Labor and Income Panel Study, KLIPS)에서 1999년부터 2012년 사이에 분가한 자녀를 대상으로 하였다. 본 연구의 결과는 다음과 같이 요약될 수 있다. 먼저, 부모의 부동산 자산이 자녀의 부동산 자산에 영향을 미치고 있으며, 행복의 세대간 전이 또한 강하게 일어나고 있음이 확인되었다. 둘째로, 세대간 부동산 자산 대물림의 정도와 행복 대물림의 정도를 비교한 결과, 두 대물림의 차이는 크지 않은 것으로 분석되었다. 부의 대물림의 정도가 심각한 수준이라는 우리 사회에서의 우려를 감안할 때, 본 연구의 분석결과는 행복의 대물림 또한 정책적 고려가 요구되는 사회적 현상임을 의미하는 것이다.Over the last two or three decades, there has been a plethora of empirical studies concerning positive correlation between income and individual happiness. On the other hand, there has been many studies regarding the intergenerational resemblance of economic resources. It can be inferred that if economic wealth, which has a strong influence on the individual happiness level, is transmitted from parents to their children, there may be an intergenerational transmission of happiness. The main purpose of this study is to investigate the extent to which parental happiness (or parental income) can have an effect on the child’s happiness level (or child’s income) using data from the Korean Labor and Income Panel Study(KLIPS). The findings of this study showed that there is a very close correlation between parents’ and child’s income. In addition, this study found a strong evidence of the intergenerational resemblance of happiness. Furthermore, it was found from the empirical result that the influence of parental income on the income of their child is as large as that of parental happiness on the happiness of their child.Intergenerational transmission of wealth, transmission of happiness, quality of life, Korean Labor and Income Panel Study"
376,크라우드펀딩의 부동산 산업 활용현황과 과제,"최수석 /Choi, Soo-Seok",2017,건국대학교 법학연구소,"대중으로부터 자금조달을 의미하는 크라우드펀딩은 4차 산업혁명의 주요분야인 핀테크의 발전과 더불어 새로운 자금조달수단으로 각광을 받고 있다.
자금이 필요한 차입자가 제도금융권에서 원하는 자금을 충분하게 조달하지 못할 때 온라인 펀딩포탈인 플랫폼을 통하여 공개모집의 형태로 필요한 자금을 조달하여 공급해주는 크라우드펀딩은 투자자앞고수익의 제공 및 투자의 편리성과 빅데이터 활용 등을 무기로 그 영역을 확장해 나가고 있다. 국내에서도 대출형 크라우드펀딩인 P2P금융의취급 금액이 이미 1조 원을 돌파하였으며, 빠른 성장속도를 보일 것으로 예측되고 있다.
금융당국에서도 크라우드펀딩중 지분형 크라우드펀딩에 관련된 내용을 자본시장과 금융투자업에 관한 법률에 반영하였으며, 대출형 크라우드펀딩에 대하여서도 우선 가이드라인의 제정과 시행을 통하여제도금융권 틀안에 포함시키고, 의원 입법과정을 통하여 법률 정비에나서고 있다.
이에 본 연구에서는 크라우드펀딩 중에서 취급 규모를 가장 크게확대 중인 P2P금융을 집중적으로 알아보면서 이러한 P2P금융이 부동산 산업에서 어떻게 활용되는지, 그리고 실제 사례를 통하여 부동산개발사업과 부동산 프로젝트파이낸싱에서 어떤 역할을 하고 있는지파악해보고, 현재상황에서 미비한 부분과 부동산 산업발전과 부동산개발사업에의 활용에 장애가 되고 있거나 개선이 필요한 과제를 검토하였다.Crowd funding, which means funding from the public, is attracting attention as a new funding tool along with the development of Pin Tech, a major field of the fourth industrial revolution.
When a borrower who needs funds does not have enough funds to finance the system, crowdfunding, which provides funds through open funding portal platform in the form of open recruitment, provides high profitability for investors, convenience of investment, the use of big data, etc. are expanding the area as a weapon.
In Korea, the transaction amount of P2P financing, which is a loan-type crowdfunding, has already exceeded 1 trillion won and is expected to show a rapid growth rate.
The financial authorities also reflected the contents related to equity - type crowdfunding during the crowdfunding in the Capital Market and Financial Investment Business Act, and also included in the frame of the institutional banking system through the enactment and enforcement of the first guideline on loan - type crowd funding, and going to inact a law through the legislation of the National Assembly.
Hence, this study focused on P2P financing, which is the largest scale of crowdfunding, and identify how P2P financing is utilized in the real estate industry and how it plays a role in the real estate development business through actual cases, reviewed the problems in the current situation and the problems that are obstructing or requiring improvement in real estate industryt and real estate development business.Crowd funding, Fintech, P2P finance, Real estate industry, Real estate development business, Real estate financing, Real estate project financing"
377,경매로 취득한 부동산의 취득세 과세문제에 관한 고찰,이한우,2018,건국대학교 법학연구소,"부동산을 경매로 취득하는 경우에는 그 매수인이 매수대금(낙찰대금) 이외에 유치권 해소비용, 대항요건을 갖춘 최선순위 임차보증금, 공용부분에 대한 체납관리비 등을 추가로 지출할 수 있다. 매수인이매수대금 이외에 추가로 지출하는 유치권 해소비용 등은 취득세 과세표준에 포함하여 취득세를 신고⋅납부하여야 한다. 그러나 경매로부동산을 취득한 매수인은 낙찰대금완납증명원에 표기된 매수금액(낙찰금액)을 취득세 과세표준으로 하여 취득세를 신고⋅납부하고매수대금(낙찰대금) 이외에 추가로 부담하는 유치권 해소비용이나대항요건을 갖춘 최선순위 임차보증금 또는 공용부분에 대한 체납관리비는 취득세 과세표준에서 누락하고 있는데, 이렇게 취득세 과세표준에서 누락되는 금액을 과세당국이 확인하는 것도 매우 어려운 일이라고 할 수 있다. 특히 허위⋅과장 유치권으로 인해 매수가격이 하락되어 취득세를 과소신고⋅납부하는 것은 매우 심각한 문제라고 할수 있다.
이와 같은 문제를 해결하기 위해서는 부동산을 경매로 취득하는 경우에는 매수대금(낙찰대금) 이외에 추가로 부담하는 유치권 해소비용등을 확인할 수 있는 경매부동산 취득세 과세표준 명세서를 제출할수 있도록 지방세법 시행령 제33조 및 동법 시행규칙 제9조를 개정하여야 할 것이다. 부동산을 경매로 취득한 매수인이 취득세를 신고⋅납부하면서 경매부동산 취득세 과세표준 명세서를 제출하면, 과세당국은 매수대금(낙찰대금) 이외에 추가로 부담하는 유치권 해소비용 등에대한 현황을 파악할 수 있다. 또한 유치권이 신고 된 부동산의 취득세과세표준에 관하여는 유치권으로 신고가 된 금액을 유치권 해소비용으로 추정하여 취득세를 과세하고, 매수가액(낙찰가액)과 유치권 해소비용을 합산한 가액이 시가표준액보다 적은 경우에는 시가표준액을취득세 과세표준으로 할 수 있도록 지방세법 제10조 제5항을 개정하여야 할 것이다.
유치권이나 대항요건을 갖춘 최선순위 임차보증인이 있는 부동산을경매로 취득하는 경우에는 해당 권리를 확인하여 금액을 확정하는 데에는 많은 기간이 소요될 수 있기 때문에 취득세를 적시에 신고를 하지못하거나 미확정의 금액으로 신고하게 된다. 이와 같이 미확정 금액으로 취득세를 신고⋅납부하고, 추후에 유치권 해소비용과 대항요건을갖춘 최선순위 임차보증금이 확정된 경우에 해당 금액을 취득세 과세표준으로 하여 추가로 취득세를 신고⋅납부하는 경우에는 과소신고가산세 및 납부불성실가산세를 부담하여야 하는 문제가 발생한다. 이러한 문제를 해결하기 위해서는 취득원인이 경매인 경우에 유치권 해소비용 등 인수비용에 대한 취득세 신고⋅납부를 인수비용이 확정된 날로부터 30일 이내에 할 수 있도록 지방세법 제20조 제1항을 개정하여야 할 것이다.In case real estate is acquired by auction, expenses for cancelling lien, first priority lease deposits with requisites for counteraction the top prior order, back rent for jointly used portions may be additionally incurred in addition to the purchase price. When a taxpayer reports and pays acquisition tax, such expenditures shall be included in the acquisition tax base.
However, the person who acquired real estate by auction frequently reports and pays acquisition tax, with the purchase amount stated in a successful bid price payment certificate(successful bid amount) as the acquisition tax base, and omits expenses for cancelling lien, first priority lease deposits and back rent for jointly used portions from an acquisition tax base. It can be said to be difficult for tax authorities to confirm the amount omitted from an acquisition tax base. Expecially, it can be said to be a very serious problem to underreport acquisition tax as a result that the purchase price becomes lower owing to false and exaggerated lien.
In order to solve such problems, in case real estate is acquired by auction, it would be necessary to amend Article 33 of the Local Tax Act and Article 9 of Enforcement Decree thereof so that 「Auctioned real estate acquisition tax base statement」 enabling confirmation of expenses for cancelling lien which the taxpayer additionally bears in addition to the purchase price(successful bid amount) may be submitted. If the person who purchased real estate by auction submits 「Auctioned real estate acquisition tax base statement」when reporting and paying acquisition tax, tax authorities can grasp the present situation of expenses for cancelling lien, etc. which he/she additionally bears other than purchase price (successful bid amount). Also, it would be necessary that, with respect to acquisition tax base of the real estate on which lien was reported, acquisition tax shall be imposed by considering the amount reported as lien to be expenses for cancelling lien and that, in case the sum of purchase price(successful bid amount) and lien-cancelling expenses is not more than the standard market price base, paragraph 5, Article 10 of the Local Tax Act shall be amended so that the standard market price may be used as acquisition tax base.
In case a person acquires real estate for which first priority lease guarantor having lien or requisites for countermeasure exists, it may a take long period to check relevant rights and definitely fix the amount, acquisition tax can’t be timely reported or will be reported as undecided amount. Like this, in case acquisition tax is reported and paid as undecided amount and laster lien-cancelling expenses and first priority lease deposits are fixed, if relevant amount is regarded as acquisition tax base and thus acquisition tax is additionally reported and paid, a problem occurs that the taxpayer shall bear additional tax for under reporting and for insincere payment. In order to solve such problems, in case the cause of acquisition is by auction, paragraph 1, Article 20 of the Local Tax Act shall modified so that, with respect to acquisition expenses including lien-cancelling expenses, acquisition tax report & payment may be made within the date expenses for acquisition shall have been definitely decided.real estate, auction, acquisition tax base, lien-cancelling expenses, first priority lease deposit with requisites for countermeasure, back rent for jointly use portions, standard market price"
378,통일대비 부동산 소유법리 검토: 북한지역 토지소유제도 재편을 중심으로,오소정 /sojeong oh,2019,한국부동산법학회,"논문의 연구목적은 남북한이 통일될 경우 어떻게 북한지역 토지의 소유권 귀속을 처리하는 것이 국익에 도움이 되고, 남북한 국민들에게 가장 설득력이 있을 것인가 라고 하는 것을 법적인 관점에서 분석하는 것에 있다.
민사법 분야에서 남북한의 체제 변화에 따라 가장 크게 차이를 보이는 부분은 부동산 소유권이라고 해야 할 것이다. 이에 향후 통일 후 북한지역의 부동산을 어떻게 처리하는 것이 헌법적 가치와 사법적 이익형량 측면에서 타당한 것인가를 고민해야 할 것으로 보인다.
통일을 이룩하는 법적 절차는 양국 간의 법률을 통합하는 과정을 거쳐야 할 것이다. 한반도의 경우도 이와 같은 절차가 선행되어야 한다. 결국 북한지역의 부동산은 사소유권의 대상이 될 것이다. 남북한 통일에 있어서 북한지역의 토지소유권 재편 방안은 남북한 국민들의 통합을 위한 사회적 합의가 전제되어야 할 것이다.
결국 통일 후 북한지역의 토지 소유권에 대한 재편방안은 단순히 토지에 관한 재화분배에 중점을 두는 것이 아니라, 남북한 국민들의 사회통합을 이루는 것이 우선 되어야 한다.The purpose of the paper is to analyze from a legal point of view how handling ownership of land in North Korea will benefit national interests and be most persuasive to the people of South and North Korea if the two Koreas are unified.
The biggest difference between the two Koreas in the civil law field is the real estate ownership. Therefore, it will be necessary to consider how the disposal of real estate in North Korea after reunification would be appropriate in terms of constitutional value and judicial interests.
The legal process for achieving unification will require a process of integrating the law between the two countries. In the case of the Korean peninsula, the same procedure should be preceded. In the end, real estate in North Korea will be subject to private ownership. In the reunification of North and South Korea, the reorganization of land ownership in North Korea should be based on social agreement for the integration of North and South Koreans.
After all, reunification of land ownership in North Korea after reunification should not only focus on the distribution of goods on land, but also to achieve social integration among North and South Koreans.Land Ownership System in North Korea, land ownership, private ownership, recovery from the original condition, compensation for loss, Re-nationalization, Public lease system"
379,서면증여 부동산에 대한 근저당권설정과 배임죄 - 2018. 12. 13. 선고 2016도19308 판결에 대한 비판적 검토 -,"김재윤 /Kim, Jae-Yoon",2020,건국대학교 법학연구소,"형법전의 여러 구성요건 가운데 배임죄만큼 논란이 큰 구성요건도 없다. 재산적 처분행위가 배임죄에 해당하는지 여부는 이를 기소하는 검찰은 물론 재판부도 대법원까지 이르러서야 그 성립 여부를 알 수 있을 만큼모호하고 불명확하다. 이에 배임죄는 ‘재산적 비행의 하수종말처리장’이라는 비난을 받을 만큼 처벌 범위가 넓고 가벌성의 경계가 매우 모호하다는 비판이 제기되고 있다.
이러한 비판을 의식해서인지 최근 대법원은 동산 이중양도, 대물변제예약 부동산 이중매매 사안에서 배임죄 성립을 부정하는 전향적 태도를취했고, 이에 2018년 부동산 이중매매에 대해 대법원 전원합의체가 종래태도를 변경하는 것은 아닌가 하는 기대가 있었다. 그러나 2018년 대법원은 “부동산 이중매매를 억제하고 매수인을 보호하는 역할을 충실히 수행하여 왔고, … 이러한 법리가 부동산 거래의 왜곡 또는 혼란을 야기하는 것도 아니고, 매도인의 계약의 자유를 과도하게 제한한다고 볼 수도 없다.” 는 이유로 기존의 입장을 고수하였다. 이는 부동산 이중매매 배임죄 성립을 지탱하는 법리의 벽이 견고하고 높음을 반증하는 것이다.
그런데 대상판결은 부동산 이중매매 배임죄 성립의 법리를 서면에 의한 부동산 증여계약에까지 확대하여 적용하고 있다. 하지만 대상판결의입장과 달리 서면증여계약과 매매계약의 성질을 동일하게 볼 수 있는지, 서면증여자의 수증자에 대한 소유권이전등기의무를 부동산 이중매매에있어 매도인이 제1매수인에게 부담하는 등기협력의무와 동일하게 볼 수있는지, 수증자와 제1매수인을 배임죄라는 형벌로 동일하게 보호해야 하는지 등의 의문이 제기된다.
따라서 본 논문에서는 이러한 문제의식 아래 (서면)증여의 의의와 법적 성질, 서면증여 부동산에 대한 근저당권설정과 부동산 이중매매가 어떠한 점에서 유사하고 차이점이 있는지를 중심으로 대상판결의 문제점을 검토하고, 이를 바탕으로 대상판결의 태도와 같이 서면증여 부동산 이중처분에 대해 부동산 이중매매의 법리를 그대로 적용하여 배임죄를 인정하는 것은 타당하지 않음을 결론으로 도출하였다.On 13. December 2018, Korean Supreme Court gave a decision that establishment of a mortgage on a written gift of real estate is guilty of breach of trust in article 355 Paragraph 2 of Korean Criminal Code (Case No.
2016Do19308). This decision in the case of written gift of real estate is the result of applying the case of double selling of real estate.
Article 355 (2) of Korean Criminal Code is a crime which “the preceding paragraph shall apply to a person who, administering another’s business, obtains pecuniary advantage or causes a third person to do so from another in violation of ones duty, thereby causing loss to such person.” However, it continues to be criticized that breach of trust has a wide range of punishment and the boundaries of punishment are very vague. Because it is a very difficult matter how to interpret the meaning of “a person administering another’s business” in article 355 (2). In view of such criticism, Korean Supreme Court recently denied the punishment and establishment of breach of trust in the case of double selling of the movable assets (Case No. 2008Do10479) and a debtor who provided his real estate in substitute for the original debt sold the real estate to a third party (Case No.
2014Do3363). The basic argument of the recent Korean Supreme Court decision is that the seller is a person who is not in charge of managing the other person’s business. The seller has the duty to hand the object of the contract over to the buyer, but the duty is seller’s own business.
But the recent Korean Supreme Court case (Case No. 2016Do19308) ruled that it did constitute a breach of trust in article 355 (2) of Korean Criminal Code just like the case of double selling of real estate. In case No.
2016Do19308 recognizes the Supreme Court the establishment of breach of trust to a donor, because written donor’s breach of cooperative obligation of real estate registration in infringement of gift recipient’s expectation for the real right of the object when he/she takes a gift with written form.
The author of this article does not agree with the recent Korean Supreme Court’s opinion because the interpretation of article 355 (2) of Korean Criminal Code should be strict. As a result, cooperative obligation of real estate registration is not gift recipient’s business but written donor’s own business because a gift contract is a one-way, free contract. Therefore, the attitude of the recent Korean Supreme Court affirming the establishment of breach of trust in the case of written gift of real estate is unvalid.double selling of real estate, double selling of movable assets, written gift of real estate, breach of trust, cooperative obligation of real estate registration"
380,지하철건설이 부동산시장에 미친 효과 분석 -신분당선 건설이 양재역 주변의 토지 및 주택가격 변동을 중심으로-,박운선 /Park， Woon-Seon,2020,한국부동산경영학회,"이 연구에서 사용된 자료는 한국감정평가협회가 제공하는 1989년부터 2014년까지의 분당선 통과지역의 월별 지가변동률, 연도별 ㎡당 평균 개별공시지가의 지역분석결과이다. 그리고 연구의 공간적 범위는 서울시 강남구와 양재역 주변의 역세권 지역으로 한정했다. 그 결과를 요약하면 다음과 같다. 첫째, 신분당선 지하철 개발은 지하철 노선에서의 이격거리에 따라 지가의 상승폭이 다르게 나타났다. 둘째, 지하철 개발이 지가에 미친 시차적 파급효과는 지하철개발사업의 공정에 따라 시차적으로 발생하였다. 지하철 개발계획이 발표된 시점(2002년)과 1년이 경과한 시점(2003년)에서 양재동의 ㎡당 평균 표준지 공시지가의 변동률을 비교하였을 때, 연 20%의 상승률을 나타났다. 이로써 볼 때 지하철 건설은 많은 인구를 집중시켜 주변의 지가를 상당수준 끌어올리는 것은 사실이다. 물론 이들 인구집중현상은 교퉁상의 편의성을 기대한 결과라 할 수 있다.he data used in this study are the regional analysis results of the monthly land price change rate of the Bundang Line passing area from 1989 to 2014 provided by the Korea Appraisal Association, and the average individual publicly announced land price per ㎡ per year. In addition, the spatial scope of the study was limited to the station area around Gangnam-gu and Yangjae Station in Seoul. The results are summarized as follows. First, in the development of the subway line on the Sinbundang line, the rise in land price was different depending on the separation distance from the subway line. Second, the parallax ripple effect of subway development on land prices occurred chronologically according to the process of the subway development project. When comparing the rate of change in the average standard land price per square meter of Yangjae-dong at the time the subway development plan was announced (2002) and one year passed (2003), the annual increase rate was 20%. In view of this, it is true that the construction of the subway concentrates a large population and raises the land price of the surrounding area considerably. Of course, these population concentration phenomena can be said to be the result of expecting the convenience of a bridge.Subway, Development, Land Market, Real estate price, Multiple Regression."
