,제목,저자,출판일,기관,초록
177,자연주의 패션경향과 대나무 모티프의 패션디자인 연구,강죽형 /Jukhyung Kang,2010,한국패션디자인학회,"본 연구는 자연주의 패션경향을 조형예술과 패션디자인 영역에서 살펴보고 동양적이고 한국적인 자연물인 대나무를 모티프로 한 패션디자인을 제시한 것이다. 조형예술에 구현된 자연주의를 정리한 결과 역사적으로 자연주의 예술작품에는 작가가 친숙한 자연이 반영되어 있다는 것을 발견했다. 동양적인 조형예술의 차별성을 높이기 위해서는 동양적인 자연물에 대한 탐구가 필요하다. 현대 패션을 대표하는 대부분의 디자인이 서구적인 조형시각에서 구성되어졌고, 자연주의 관점에서 보면 서구적인 디자인은 서구의 자연을 모티프로 한 것이다. 본 연구는 동양적이고 한국적인 패션디자인을 위해서 동양적인 자연물인 대나무를 모티프로 삼았다. 다음으로 대나무의 형태와 색채를 모티프로 한 패션디자인 프로세스를 정립하여 연구자의 8개의 작품을 제시했다. 이는 동양적인 자연물을 시각화하여 한국적인 문화정체성을 확립하는 기초조형의 방법적 틀을 제시하는 과정이다. 디자인 프로세스를 적용하여 연구자의 패션디자인에 실험적으로 적용해 본 결과 범세계적인 보편성 위에서 동양적이고 한국적인 문화의 정체성을 확립하는 유효한 수단이 될 수 있다는 가능성을 발견했다.The purpose of this study was to review the naturalism trend in fine art and fashion design, and establish a theoretical basis to extract fashion designs using bamboo motifs. As a result of analyzing naturalism embodied in formative arts, artistic works were historically found to reflect the natural environment familiar to the artists. This clearly shows that a study of oriental natural objects is necessary to enhance the differentiation of Eastern formative arts from its Western counterparts. Many noticeable designs for fashion have started from the western perspective, or so-called naturalism, which stems from a motif based on natural elements in the West. The research topic of this study was set as bamboo, for it is an Eastern natural object that can express Eastern taste and fashion designs in a Korean style. Eight designs were completed in this study based on examinations of fashion design using bamboo forms and colors. The designs suggest a method of formative arts that can establish a cultural identity of Korea by visualizing a natural object of the East. The results of this study lead to the conclusion that the application of bamboo images to fashion design can not only be an effective tool to establish a cultural identity of Korea and the East, but also to embrace universal characteristics.naturalism, bamboo, motif, fashion, design process"
178,건축과 패션의 유사성 - 환경적 요인을 반영한 건축과 패션을 중심으로 -,최효승 /Choi Hyo Seung,2011,한국패션디자인학회,"오늘날 현대사회는 인구증가, 산업화, 도시화로 인해 다양한 환경문제가 발생하고 있으며, 마찬가지로 지구온난화와 같은 이상기후 변화, 자원고갈의 상태, 각종 환경오염에 노출되어 있다. 따라서 현대인은 빠르게 변화하는 이러한 환경에 대응할 수 있어야 하며, 환경적 책임, 지속가능성, 재생에너지에 대한 관심은 필요하고 시급하다. 이에 본 연구는 최근 이슈화된 환경문제에 대한 이론적 배경을 바탕으로 환경적 요인에 따른 건축과 패션 디자인의 사례분석을 통하여 유사성과 표현특성을 도출하고자 하였으며, 이것이 미래 예측이 어려운 환경적 요인에 따른 건축과 패션 디자인의 새로운 방향을 마련할 수 있는 자료로 활용이 되고 환경적 요인에 따른 디자인의 중요도에 대한 인식을 심어주는데 목적을 두고 있다. 연구 방법으로는 환경적 요인에 따라 건축된 건축물의 사례를 분석하기 위해 건축 잡지 ‘스페이스’를 선정하여 2008년부터 2010년까지 자료를 분석하였으며 환경적 요인에 따른 패션업계의 자료를 조사하기 위해서는 2000년 이후에 발행된 각종 문헌자료 및 선행연구, 신문기사, 웹 사이트 자료 등을 활용하였다. 연구 내용은 먼저 환경문제의 발생원인인 인구증가, 산업화, 도시화에 따른 지구환경문제의 현황에 대해서 알아보고 이러한 환경적 요인에 따른 다양한 분야의 디자인 사례를 분석한 뒤, 건축과 패션의 유사성을 도출하기 위해 과거에 나타난 건축과 패션의 유사성을 시대별로 고찰하였으며, 환경적 요인에 따른 건축과 패션의 사례를 통해 유사성에 대해 알아보고 이에 따른 표현 특성을 도출하였다.There are currently various environmental problems in society due to an increased population, industrialization and urbanization, exposure to abnormal weather, depleted resources and environmental pollution. Therefore, there is a need to deal with the changing environment and pay more attention to environmental responsibility, sustainability and regenerative energy. The aim of this study is to obtain similarities and representational characteristics of architecture and fashion design through analysis of cases based on a theoretical background on environmental problems, and to present data for new directions of architecture and fashion according to unpredictable environmental factors. The study analyzed data published in Space, an architecture magazine, from 2008 to 2010 to study cases of architectural structures built according to different environmental factors. As there were only a few buildings built considering environmental factors in the early 2000s, the research period was confined from 2008 to 2010. In addition, to collect data on fashion according to environmental factors, the study used bibliographical data, previous studies, newspaper articles, and data from web sites published since 2000. The study identified the current condition of earth environmental problems caused by an increased population, industrialization and urbanization, and analyzed examples of designs in various areas according to different environmental factors. Similarities of architecture and design in each period were identified through analyses of architecture and fashion cases, and representational characteristics were obtained.similarities of architecture and fashion, environment"
179,디지털 패션필름의 확산에 따른 브랜드 커뮤니케이션의 혁신 - 패션쇼와 디지털 매체를 중심으로 -,"김송미 /Kim, Song Mi",2013,한국패션디자인학회,"패션과 디지털 테크놀로지의 융합은 패션 브랜드들의 커뮤니케이션 방식의 질과 양을 급진적으로 확대, 변화시켰다. 특히 디지털 매체가 다양화됨에 따라 패션 브랜드들은 이에 부응하는 새롭고 효과적인 커뮤니케이션 방식과 컨텐츠를 개발해야 하는 도전을 받고 있다. 본 연구는 패션과 디지털 테크놀로지와의 결합을 개괄적으로 살펴보고, 오늘 날 패션쇼와 디지털 매체를 통해 주목받고 있는 패션필름(fashion film)에 대한 개념을 정의하고 그 현황을 분석하였다. 특히, 인터넷 홈페이지와 모바일 기기의 어플리케이션, 그리고 SNS(social networking service)를 통해 대중에게 전달되는 패션필름의 소통 방식과 과정에 집중하여, 매체별 특성에 따른 패션필름의 다양한 사례들을 분석하였다.The convergence of fashion and digital technology has increased and transformed communication methods of fashion brands radically in both quantity and quality. As digital media diversifies into different forms, fashion brands especially face challenges to create new and effective communication methods and contents that respond to such developments. This study provides a definition of fashion films which are drawing attention today through fashion shows and digital media, and analyzes the current patterns of their emergence, while observing the convergence of fashion and digital technology in general. In particular, this study focuses on the methods and processes of transmitting fashion films through online websites, mobile phone applications, and SNS(social networking services) in order to analyze various cases of fashion films in terms of the characteristics of different digital media.fashion film, digital convergence, brand communication, fashion show, digital media"
180,패션산업에서의 윤리적 패션 - 지속가능한 패션의 실천 사례를 중심으로 -,유홍식,2012,한국패션디자인학회,"본 연구의 목적은 윤리적 패션의 기초연구로 지속가능한 패션 사례를 분석하는데 있다. 연구 방법은 사례연구로써 국내외 관련 서적과 논문 등의 선행 연구와 국내외 인터넷과 신문, 잡지와 같은 보도 자료 등의 자료들을 수집 조사하였다. 본 연구의 연구결과는 다음과 같다. 첫째, 패스트(fast) 패션이 강세를 이루는 현 상황에서 효율적이고 경제적인 자원 활용에 대한 노력과 지속가능한 환경실천에 대한 관심증대가 지속가능한 패션의 출현을 야기 시켰다. 둘째, 지속가능한 패션제품들은 제품의 설계에서부터 생산, 폐기 후 재사용에 이르기까지 생태계를 보호하고 다음세대를 위해 자연 순환과정에 순응하는 제품이 주를 이루고 있었다. 셋째, 지속가능한 패션은 디자인기획의 초기단계에서는 환경 친화적인 소재를 사용하고 있었다. 넷째, 지속가능한 패션은 제품의 생명주기를 연장하여 불필요한 자원낭비를 막아 환경오염을 최소화하는 재활용이 활용되고 있었다. 이러한 지속가능한 재활용 패션디자인은 그린디자인이나 환경 친화적 제품의 시스템에서 보여주는 재사용, 재생 등의 방법들을 포함하고 있었다. 다섯째, 오래되거나 낡은 소재의 재사용은 패션의류와 패션잡화에 활용도가 높은 것으로 연구 되어졌다. 여섯째, 다른 형태의 소재로 만들어 사용하는 재생은 아웃도어, 스포츠 웨어에 활용도가 높은 것으로 연구 되어졌다.The purpose of this study was to conduct basic research on the background of the emergence of sustainable fashion and the different types of sustainable fashion. The findings of the study were as follows: First, fast fashion was found to be rampant, but the emergence of sustainable fashion was triggered as there were efforts for efficient and economic utilization of resources available. Another reason was that there was growing concern for a sustainable environment. Second, most sustainable fashion products at present were intended to protect the eco system in every process of design, production, disuse and reuse, and to comply with the cycle of nature for the sake of next generations to come. Third, sustainable fashion products made use of environment-friendly materials in the initial stage of design planning. Fourth, recycled materials were used in sustainable fashion, in an effort to extend the life span of products, to prevent the unnecessary waste of resources and ultimately to minimize possible environmental pollution. This type of recycled, sustainable fashion design included methods of reuse and recycling used in green design or environment-friendly product systems. Fifth, studies found that the reuse of old and outdated materials was widespread in fashion apparels and goods. Sixth, the study found that the recycling of materials initially produced in a different form was common in outdoor clothing and sport-wear.sustainable, recycle fashion, reclamation, reuse"
181,패션잡지에 나타난 패션일러스트레이션 표현 특성에 대한 연구 - 2002∼2013년 남성/여성 패션잡지 비교 -,피영명,2015,한국패션디자인학회,"현대 패션산업의 발달과 문화적인 변화에 따라 다양하게 발전해온 오늘날의 패션일러스트레이션은 그 표현기법 뿐 아니라 대중과의 접점에 대한, 다시 말하면 어떻게 대중 매체에서 활용되는지에 관한 연구가 필요하게 되었다. 본 연구의 목적은 국내의 대표적인 남/여 패션전문잡지의 내용을 광고와 기사 및 칼럼으로 나누어 남/여 잡지에서 나타나는 패션일러스트레이션을 양적분석과 표현방법들을 분석하여 패션일러스트레이션의 실질적 활용현황을 파악하고, 남성패션잡지와 여성패션잡지 간의 특성에서 오는 패션일러스트레이션의 표현방법의 차이, 아울러 최근 12년간의 패션일러스트레이션의 표현양식의 전체적인 흐름을 살펴보고자 한다. 본 연구의 분석자료는 2002년부터 2013년까지의 여성패션전문잡지 보그(VOGUE)와 남성 패션전문잡지 에스콰이어(ESQUIRE)에서 추출한 총 1229개의 패션일러스트레이션을 대상으로 하였다. 연구결과, 광고에 있어서는 거의 나타나지 않았지만, 기사 및 칼럼에 실린 패션일러스트레이션에 있어서는 남/여 패션전문잡지의 양적 차이가 5배에 가까울 정도로 매우 크게 나타났다. 또한 표현방법을 살펴본 결과. 표현대상에 있어서는 광고와 기사 모두 남/여 잡지 모두 인체를 그 주요대상으로 하고 있으며, 공통적으로 포토몽타주양식이 표현기법으로서 가장 빈번하게 나타났다. 또한 표현양식에 있어서도 남/여 잡지 모두 구상적, 반구상적 표현양식이 대부분을 차지하였으며, 초현실적 표현양식은 매우 낮은 수치를 보였다. 본 연구는 작품집이나 갤러리의 작품이 아닌 실제 판매되고 있는 패션잡지에 발표된 패션일러스트레이션을 분석함으로써 그 실증적인 활용현황과 표현방법을 알 수 있고 또한 그 특성에 따라 이후 남/여 패션 잡지의 패션일러스트레이션의 방향성을 제안할 수 있는 것에 의의를 둔다.Fashion illustration, as it has evolved with the development of fashion industry and cultural changes, requires research on the way of expression in addition to the way it is used in mass media. The purpose of this study is: First, to grasp the use of fashion illustration in domestic fashion magazines; Second, to distinguish difference in fashion illustration of men's and women's magazines; Third, to examine a general trend of fashion illustration in past 12 years. The study was done through collecting quantitative data on use of fashion illustration and analyzing expression of fashion illustration in advertisements, articles, and columns of fashion magazines. Study subject includes 1229 pieces of fashion illustration of VOUGE and ESQUIRE representing women's and men's magazine respectively in Korea from 2002 to 2013. Use of fashion illustration in advertisements and columns-contrast to advertisement in which women's and men's magazine shows similar amount of fashion illustration- differed greatly with women's magazine using almost five-fold more than men's magazine. In terms of expression, human body is the most frequently used subject and photo montage the most frequently used method of fashion illustration in both men's and women's magazine. Also, figurative or half-figurative form of expression is mainly used in fashion illustration, while abstract form of expression is rarely used. The research is meaningful in that it analyses fashion illustration in magazines actually on sale thus, according to each characteristic found, suggests the direction of fashion illustration of both male and female magazines.fashion illustration, men’s fashion magazine, women’s fashion magazine. forms of expression"
182,중첩의 투명성을 활용한 패션디자인 개발 프로세스 - 패션일러스트레이션과 패션디자인 작품제작을 중심으로 -,"최경희 /Choi, Kyung Hee",2015,한국패션디자인학회,"본 연구는 중첩의 투명성을 활용한 인체와 의복 또는 의복과 의복 내부의 이미지들 간의 상호관입과 동공간적 지각을 통해 창조적인 패션일러스트레이션과 패션디자인 개발을 목적으로 한다. 본 연구의 결과는 다음과 같다. 첫째, 중첩은 둘 이상의 대상이 겹쳐짐으로써 새로운 공간적 차원을 도입하는데, 특히 중첩의 투명성은 상호 관입, 동공간적 지각, 공간의 성층작용과 같은 시공간에 대한 다양한 인식의 매개체로 작용할 수 있다. 둘째, 패션에 나타난 중첩의 투명성 표현 양상은 인체와 의복의 중첩, 의복소재 간의 중첩, 의복 항목 간의 중첩으로 나타났으며, 표현 기법 면에서는 2차원적으로 (반)투명 소재를 사용해 색채나 패턴에 변화를 준 콜라주 방식이나 3차원적으로 의복구성이나 착장 방식에 변화를 줌으로써 나타나는 대상들간의 상호 관입으로 나타났다. 셋째, 각각 “화가의 옷을 입다”와 “옷이 옷을 입다”라는 컨셉으로 패션일러스트레이션과 패션디자인 작품제작을 진행하였으며, 이로부터 투명한 관입을 통한 인체와 의복의 해체-결합-재조립 과정은 창조적 패션디자인 프로세스를 위한 중요한 도구로 작용할 수 있음을 알 수 있었다. 다양한 시대의 회화나 사진 이미지와 같은 중첩 대상의 다변화, (반)투명 소재뿐 아니라 투명 액자와 같은 새로운 매체의 도입, 포토샵, 평판인쇄, 디지털 텍스타일 프린팅과 같은 디지털 프로그램의 활용 등은 기존의 중첩방식인 콜라주를 확장하여, 새롭고 예기치 않은 패션디자인 개발을 위한 무한한 가능성을 제공하였다. 넷째, 중첩의 투명성을 활용한 동공간적 패션디자인 프로세스는 인체와 의복, 의복과 의복, 인체이미지와 의복이미지, 의복이미지와 의복이미지, 모양과 바탕 간에 집단성과 양면성, 연속성과 역동성, 공간감과 긴장감 등을 부여하면서 인체와 의복에 대한 개념적 접근을 보여준다.This study aims at using inter-penetration and homo-spatial perception between body and dress, or inner dress and outer dress from transparency of superimposition to develop creative fashion illustrations and fashion designs. The results of this study are as follows. Firstly, superimposition generates a new spatial dimension by overlapping more than two objects, and especially, the transparency of superimposition could be a means to create various perceptions of time and space, such as inter-penetration, homo-spatial perception, and stratification of space. Secondly, the transparency of superimposition in fashion is classified into one between body and dress, another between clothing fabrics, and the third between clothing items. The technique of superimposition is divided into collage to change colors or patterns of dresses by using (semi-) transparent fabrics in two dimension, and inter-penetration of objects by transforming constructions or layering methods of dresses in three dimension. Thirdly, fashion illustrations of the theme, Wear Artists’ Dresses and fashion designs of Dresses Wear Dresses are developed. During the process of deconstruction-combination-reconstruction between body and dress, ‘transparent penetration’ playes an important role in the creative fashion design process. A variety of superimposition objects, like paintings and photographs from various periods, new media, such as (semi-) transparent fabrics and transparent acrylic frames, and various digital programs, such as photoshop, lithographic printing, and digital textile printing extended the existing collage techniques and provided infinite potential to develop a new and unexpected fashion design. Fourthly, the homo-spatial fashion design process using transparency of superimposition provided togetherness, ambivalence, continuity, dynamism, sense of space, and tension for the relationship between body and dress, dress and dress, body image and dress image, dress image and dress image, and figure and background, and also suggested a conceptual approach to body and dress.superimposition, transparency, inter-penetration, homo-spatial perception, fashion design"
183,패션아트의 특성에 관한 연구 - 초현실주의적 패션아트 작품을 중심으로 -,류근종,2010,한국패션디자인학회,"본 연구는 초현실주의 패션아트 작품의 표현특성을 분석하고자 하였으며 현재의 패션아트에 나타난 예술 반영의 모습을 인식하여 인간 감성의 새로움 추구에 대한 기본적 욕구를 충족시킬 수 있는 순수예술로서의 패션아트 작품 표현에 도움을 주고자 하는 목적을 가진다. 20세기 초반 다다와 초현실주의의 등장은 패션과 예술의 암묵적 상호 관계를 청산하고 패션의 미술사적 가치와 예술로의 가능성이 공식적으로 인정받는 계기를 만들었다. 이어 패션아트라는 실험적인 형식의 창작 행위는 몸과 성에 대한 의미와 표현에 대한 지속적인 사고와 조형의 실험을 수반하며 전개되었다. 본 연구의 결과는 다음과 같다. 패션아트의 표현은 초현실주의 예술가들이 실험하고 전개한 표현 방법과 유사하며 예술 활동의 원시적인 단계인 유희성과 함께 관객을 통하여 발산되는 형태를 가진다는 것을 알 수 있었다. 초현실주의적 패션아트 작가들은 패션과 순수예술의 두 범주를 분리시켜 왔던 기존의 개념을 넘어서 확장된 커뮤니케이션 도구로의 패션개념, 신구조와 신비례의 실험적 개념, 미완성의 해체 개념 등으로 작가의 존재에 대한 정체성을 찾으려고 하였다. 또한 전통적인 미의 개념에 위배되는 왜곡과 변형 그리고 비물질화를 실험하고 표현하기 위해 서로 다른 성질을 가진 소재를 결합시키는 실험을 전개하거나 신소재를 개발하고 창조하려는 시도를 계속하였다는 것을 알 수 있었다.This research explores surrealism in the works of fashion art and to help contemporary fashion artists with their desire for creation by enhancing the artistic element in fashion art. As surrealism which developed out of Dada movement in the 20th century spread around the globe, it enabled fashion to become a part of art history and start receiving much higher recognition as a form of art. Experimental fashion art have progressed as it brought together the ideas, expressions, as well as experiments associated with bodily and sexual expressions. Results are as follows. First, the way fashion artists express is similar to how other artists practiced surrealism. It is expressed before the audience in the most basic form: pleasure. Surrealistic fashion artists merged fine art with fashion and tried to redefine fashion as a means of communication, new structural and proportionate experiments, and the world of unfinished works and ultimately helped surrealistic fashion artists find their identities. Furthermore, surrealistic artists have tried to develop new textile by synthesizing two completely different fabrics in order to express and experiment with delusion, deformation, and dematerialization that goes against traditional beauty.surrealism, fine art, fashion art"
184,패션잡지 스토리텔링 특징과 내용의 변화 –1999년과 2009년 패션잡지 『Vogue』의 브랜드 광고화보를 중심으로 –,장지선,2010,한국패션디자인학회,"오랫동안 인간 커뮤니케이션의 핵심적 프로모션 전략이었던 스토리텔링은 최근 아날로그적 감수성을 자극한다는 면에서 그 가치가 재조명되고 있다. 이에 패션의 광고 수단 중 하나인 패션잡지에서의 스토리텔링의 특징을 먼저 고찰하고, 이 결과를 토대로 1999년과 2009년의 사례를 비교하여 10년간 패션잡지 브랜드 광고화보 스토리텔링 속에 나타난 내용의 변화를 살펴보았다. 그 결과, 패션잡지를 통한 스토리텔링은 잡지라는 인쇄매체에 패션을 주제로 하여 시각적 이미지를 이야기와 함께 표현한다는 복합적인 면과, 스토리텔링에 있어서 사건의 5단계를 모두 표현하기 어려운 표현의 제한점을 지닌다. 이 때 시각적 이미지는 상품의 정보전달 및 브랜드와 상품의 이미지 홍보의 목적을 만족시키도록 표현된다. 1999년의 스토리텔링은 주관적이고 주변인과의 관계 속에 인물을 위치시킨 반면에, 2009년의 스토리텔링은 얻고자 하는 허구에 더욱 객관성을 강조하고 있는 것으로 나타나며, 주변인과의 관계보다는 극적인 상황설정을 통해 주인공 자체의 가치 표현에 주목하고 있는 것으로 나타났다. 또한 광고 화보 속에 등장하는 여성의 사회적 위치가 1999년에는 주변인과의 관계 속에 위치하는 여성의 모습으로 표현된 경우가 많은 반면, 2009년에는 주로 주인공으로 등장하여 높은 사회적 위치나 권력을 가진 인물로 표현되었다. 이를 통한 2009년의 스토리텔링 광고의 효과는 브랜드의 가치를 높이는 동시에 인물이 착용하고 있는 모든 차림새로 확대되어 하나의 광고에서 브랜드와 여러 개의 제품광고가 동시에 이루어지도록 하고 있었다.This paper is a study on 『Vogue』, one of the most well-known fashion magazines in fashion world, as a medium which uses ‘storytelling’ as a way to communicate and promote products. Storytelling has been used for a long time, and new light is recently being shed on the promotion strategy in human communication as it is now used to stimulate our sensitivity in this otherwise largely technology-based, digitized world. This paper first examines the characteristics of storytelling in fashion magazines, and then based on the results, considers the brand advertisement features in 『Vogue』 from 1999 to 2009 aiming to define the change of context in the past 10 years. This paper concludes that using print media within the theme of fashion, storytelling through fashion magazine has the complexity by adapting a story with visual aspects and a goal of promotion, and limitations that arise because of the limited number of pages and restricted number of cuts. The noticeable change in context of storytelling in 『Vogue』 between 1999 and 2009 is that 2009 ads focused more on building-up more objective fiction which they aimed to use for storytelling, and did not pay much attention to the relationship between the protagonist and others in the story but on making the protagonist herself appear to have more prestige. Moreover, while the social status of women in 1999 was being presented in relation to others in the picture, the women in 2009 were displayed more like persons who are in charge, and as protagonists. Through this way of storytelling in 2009, the effect of advertising was able to expand to all products the protagonist wore and contributed to raising the image of the brand itself.fashion storytelling, fashion magazine ads, storytelling, brand ads, visual storytelling"
185,패션사진에 나타난 오마주(homage) 표현 특성- 팀 워커(Tim Walker)의 에디토리얼 패션사진을 중심으로 -,범서희,2015,한국패션디자인학회,"본 연구는 커뮤니케이션 도구로서 팀 워커의 에디토리얼 패션사진에 나타난 오마주 사례를 분석하였다. 시각 예술 분야에서 혼동되고 있는 오마주의 개념을 명확히 하여 오마주의 표현 방식과 의의를 재조명하였다. 또한 시대와 영역별로 나타난 다양한 사례를 분류하였으며 재해석, 삽입, 재구성으로 유형별 분석을 통하여 팀 워커의 오마주 패션사진의 개념을 정립하였다. 선대의 거장에 대한 외경심이 창작의 동기가 되는 오마주는 영화 예술 분야에서 부각된 이래 중요한 창작 방법의 하나로 주목받으며 현대의 다양한 창작 분야 내에서 굳게 자리 잡고 있다. 본 연구의 방법은 먼저 문헌 연구를 통하여 에디토리얼 패션사진의 특징과 오마주의 개념 및 그 표현 특징을 밝히고, 패션사진의 대표적인 사진작가 중 한 명인 팀 워커의 오마주 패션사진의 사례 연구를 통해 패션사진이 내포하는 오마주의 의미를 고찰하기 위해 2006년부터 2015년까지 10년 동안 팀 워커가 주로 활동한 패션 잡지인 영국 보그, 미국 보그, 이탈리아 보그의 오마주 기법이 사용된 에디토리얼 사진을 분석하고자 한다. 팀 워커의 패션사진에서 오마주는 고전 예술 작품이 갖고 있는 생명력을 창조적으로 이어받아 패션 산업과 현대 예술 양자 사이의 매개체로 작용하고 있다. 그로 인해 패션 사진에 대한 대중의 흥미를 이끌어 내는 강력한 도구로 일조하고 있다. 원작을 계승하면서도 차이를 디자인하는 오마주는 늘 변화를 추구하는 패션에서 패션사진의 표현기법으로서 앞으로도 중요한 기술로서 나타날 것이며, 그 다양한 전개에 대한 기대가 크다고 볼 수 있다.This study is to analyze homage examples into Tim Walker's editorial fashion photography as a communication tool and polish representation and meaning of homage by refining existing confusion about homage. Also examples are categorized by different time period and various field. Lastly, a concept for Tim Walker's homage fashion photography is established through analyzation of divided category such as representation, insertion, reconfiguration. Since homage, a genre in which awe for a maestro is the creative motive, appeared as a characteristic in the film arts field, it has been considered as one of the leading creative methods and has established itself in various fields of modern art. The method of the present research is to first reveal the editorial fashion photo features the concept of homage and its representations characterized by the literature, fashion photo of a master Tim Walker's the leading photographers through a study case of homage fashion photography that implies to investigate the significance of homage from 2006 to 2015 for 10 years Tim Walker is mainly active fashion magazines, the United Kingdom, the United States, the homage of the Italian vogue and techniques to analyze editorial photo used. Homage of Tim Walker's fashion photographs intends to creatively extend the life of classic works of art, and has acted as an intermediary between industry and modern art and thus become a powerful tool that helps attract the public's interest in the fashion photographs. Homage, which succeeds the originals and designs differences, will become an important technique of fashion photographic expression in the fashion industry that pursues differences, it is expected to develop in various ways.homage, Tim Walker, editorial fashion photography, art"
186,패션사진에 표현된 일상적 특성 - 일반인 모델과 작업한 패션사진작가를 중심으로 -,박선희,2016,한국패션디자인학회,"본 연구의 목적은 패션사진에 일반인 모델이 등장하기 시작한 1980년대 이후 작가의 주관적 개념이 나타난 패션사진작가의 작업을 통해 현대의 패션사진 속 일반인 모델의 일상적 특성을 고찰하고, 나아가 패션산업의 일면을 살펴보는 것이다. 또한 본고를 통해 정보전달의 수준을 넘어서 문화적 관점을 보여주는 사진작가들의 작업을 통해 현대 패션사진에 대한 이해의 폭을 넓히는데 연구의 의의를 두고자 하였다. 본 연구는첫째, 패션사진 속에 일반인 모델이 출현한 배경 및 변천을 고찰하였다. 둘째, 앞에서 고찰한 사항을 토대로패션사진에 표현된 일상적 특성을 연령 파괴, 이상적 신체의 파괴, 비 주류적 스타일로 나누어 연구하였다. ‘연령 파괴’에서는 고령의 모델을 사진에 담아 사진의 객관성을 탈피하여 패션의 방향 전환을 제시하고 있다. ‘이상적 신체의 파괴’에서는 일반인 모델이 마케팅 효과를 극대화하는 수단으로 이상적 신체의 부재 속 미의다양성을 제안하는 방법의 하나로 이용되고 있음을 알 수 있었다. ‘비 주류적 스타일’에서는 소외된 집단의인간적 특성과 자율성을 지지하는 작업을 통해 주관적 개념을 표현하고 있는 작가들의 사례를 분석하였다. 셋째, 이에 나타난 특징들을 토대로 현대사회에 표출된 대중의 소비적 욕구를 부추기는 수단의 하나로 사용되는 일반인 모델의 이미지에 담긴 의미를 분석하였다. 이를 위해 문헌연구와 사례연구를 병행하여 진행하였으며, 연구범위는 패션사진에 일반인 모델이 등장하기 시작한 1980년대 후반부터 현재까지 패션사진작가들이 활동하고 있는 사례를 중심으로 연구하였다. 패션사진의 연구범위는 패션사진 업계에서의 영향력 및 언론에 보도된 자료에 근거하여 닉 나이트, 앤더스 애드스트롬, 데이빗 심스, 나이젤 샤프란 등과 같은 일반인모델과의 작업이 많은 패션사진작가들을 연구대상으로 정하였다.The purpose of this study is to examine the characteristics represented in the ordinariness in contemporary fashion photography of non-professional models through the works of fashion photographers since 1980s when non-professional models began to appear in fashion photography. For the purpose of this research, the literature researches as well as the case studies were conducted. This research has significance in that it broadens the scope of understanding of contemporary fashion photography through the works of photographers who presented a critical perspective of the cultural background. This study examines following research questions. First, the background of the emergence of non-professional fashion models, second, categorization of ordinariness in fashion photos into the subversion of ideal age, the subversion of ideal body, and fringe style. In ‘subversion of ideal age’, directional changes in fashion photos by utilizing old models are presented. In ‘subversion of ideal body’, intended absence of ideal bodies in amateur models is utilized to show diverse types of beauty and maximize marketing efforts. In ‘fringe style’, artists who express subjective concepts through minorities’ characteristics and individualities are analyzed. Third, analysis of meanings behind the non-professional models used to create images encouraging the consumer culture is conducted. The scope of this research includes fashion photographers between 1980s~2010s who often collaborated with non-professional models such as Nick Knight, Anders Edström, David Sims, and Nigel Shafran. These artists were chosen based on their influence in the industry, and reported articles in media.fashion photography, ordinariness, non-professional models, subversion of ideal age, subversion of ideal body, fringe style"
187,자연주의 패션경향과 대나무 모티프의 패션디자인 연구,강죽형 /Jukhyung Kang,2010,한국패션디자인학회,"본 연구는 자연주의 패션경향을 조형예술과 패션디자인 영역에서 살펴보고 동양적이고 한국적인 자연물인 대나무를 모티프로 한 패션디자인을 제시한 것이다. 조형예술에 구현된 자연주의를 정리한 결과 역사적으로 자연주의 예술작품에는 작가가 친숙한 자연이 반영되어 있다는 것을 발견했다. 동양적인 조형예술의 차별성을 높이기 위해서는 동양적인 자연물에 대한 탐구가 필요하다. 현대 패션을 대표하는 대부분의 디자인이 서구적인 조형시각에서 구성되어졌고, 자연주의 관점에서 보면 서구적인 디자인은 서구의 자연을 모티프로 한 것이다. 본 연구는 동양적이고 한국적인 패션디자인을 위해서 동양적인 자연물인 대나무를 모티프로 삼았다. 다음으로 대나무의 형태와 색채를 모티프로 한 패션디자인 프로세스를 정립하여 연구자의 8개의 작품을 제시했다. 이는 동양적인 자연물을 시각화하여 한국적인 문화정체성을 확립하는 기초조형의 방법적 틀을 제시하는 과정이다. 디자인 프로세스를 적용하여 연구자의 패션디자인에 실험적으로 적용해 본 결과 범세계적인 보편성 위에서 동양적이고 한국적인 문화의 정체성을 확립하는 유효한 수단이 될 수 있다는 가능성을 발견했다.The purpose of this study was to review the naturalism trend in fine art and fashion design, and establish a theoretical basis to extract fashion designs using bamboo motifs. As a result of analyzing naturalism embodied in formative arts, artistic works were historically found to reflect the natural environment familiar to the artists. This clearly shows that a study of oriental natural objects is necessary to enhance the differentiation of Eastern formative arts from its Western counterparts. Many noticeable designs for fashion have started from the western perspective, or so-called naturalism, which stems from a motif based on natural elements in the West. The research topic of this study was set as bamboo, for it is an Eastern natural object that can express Eastern taste and fashion designs in a Korean style. Eight designs were completed in this study based on examinations of fashion design using bamboo forms and colors. The designs suggest a method of formative arts that can establish a cultural identity of Korea by visualizing a natural object of the East. The results of this study lead to the conclusion that the application of bamboo images to fashion design can not only be an effective tool to establish a cultural identity of Korea and the East, but also to embrace universal characteristics.naturalism, bamboo, motif, fashion, design process"
