,제목,가격,리뷰수,리뷰평점,평점비율
87,"*he Shadow and Bone Trilogy Boxed Set: Shadow and Bone, Siege and Storm, Ruin and Rising",$18.82,"6,449",4.7,"['78%', '15%', '4%', '1%', '1%']"
88,*ummer Brain Quest: Between Grades 3 & 4,$2.13,"3,733",4.7,"['81%', '13%', '4%', '1%', '1%']"
89,*hat to Expect When You're Expecting,$10.34,"19,747",4.8,"['86%', '9%', '3%', '1%', '1%']"
90,*reed: Fifty Shades Freed as Told by Christian (Fifty Shades as Told by Christian Book 3),$8.13,"3,051",4.7,"['81%', '12%', '4%', '2%', '1%']"
91,*he Women of the Bible Speak: The Wisdom of 16 Women and Their Lessons for Today,$16.29,"4,968",4.9,"['91%', '6%', '2%', '1%', '1%']"
92,*rom Blood and Ash (Blood And Ash Series Book 1),$7.69,"21,831",4.7,"['78%', '15%', '5%', '1%', '1%']"
93,"*eytoy My First Soft Book, Nontoxic Fabric Baby Cloth Books Early Education Toys Activity Crinkle Cloth Book for Toddler, Infants and Kids Perfect for Baby Shower -Pack of 6",$16.99,"7,973",4.6,"['79%', '12%', '6%', '2%', '2%']"
94,*rying in H Mart: A Memoir,$15.39,958,4.6,"['71%', '23%', '4%', '2%', '1%']"
95,"*nsettled: What Climate Science Tells Us, What It Doesn’t, and Why It Matters",$9.34,905,4.7,"['83%', '12%', '2%', '1%', '2%']"
96,"*he Complete Mediterranean Cookbook: 500 Vibrant, Kitchen-Tested Recipes for Living and Eating Well Every Day (The Complete ATK Cookbook Series)",$19.79,"10,498",4.5,"['71%', '16%', '8%', '2%', '2%']"
97,"*ummer Bridge Activities Workbook—Bridging Grades K to 1 in Just 15 Minutes a Day, Ages 5-6, Reading, Writing, Math, Science, Social Studies, Summer Learning Activity Book With Flash Cards (160 pgs)",$9.83,"3,069",4.8,"['85%', '10%', '3%', '1%', '1%']"
98,"*he Real Anthony Fauci: Bill Gates, Big Pharma, and the Global War on Democracy and Public Health (Children’s Health Defense)",Out of Stock,0,0.0,"['0%', '0%', '0%', '0%', '0%']"
99,*ummer Brain Quest: Between Grades 1 & 2,$7.61,"3,454",4.8,"['84%', '11%', '3%', '1%', '1%']"
100,"*ed, White & Royal Blue: A Novel",$10.42,"13,364",4.6,"['78%', '14%', '6%', '2%', '2%']"
101,"*ungeons & Dragons Core Rulebooks Gift Set (Special Foil Covers Edition with Slipcase, Player's Handbook, Dungeon Master's Guide, Monster Manual, DM Screen)",$91.97,"8,780",4.9,"['92%', '6%', '1%', '0%', '0%']"
102,*he Vanishing Half: A Novel,$9.31,"67,369",4.4,"['60%', '27%', '9%', '2%', '1%']"
103,"*chool Zone - Big Preschool Workbook - Ages 3 to 5, Colors, Shapes, Numbers 1-10, Early Math, Alphabet, Pre-Writing, Phonics, Following Directions, and More (School Zone Big Workbook Series)",$7.48,"52,016",4.8,"['86%', '10%', '3%', '1%', '1%']"
104,*he Intelligent Investor: The Definitive Book on Value Investing. A Book of Practical Counsel (Revised Edition),$10.44,"25,904",4.7,"['79%', '13%', '5%', '1%', '2%']"
105,"*984 (Signet Classics), Book Cover May Vary",$1.99,"48,820",4.7,"['83%', '11%', '4%', '1%', '2%']"
106,*trengthsFinder 2.0,Out of Stock,"6,145",4.0,"['60%', '15%', '9%', '5%', '12%']"
107,*ahrenheit 451,$6.59,"21,797",4.6,"['78%', '13%', '5%', '1%', '2%']"
108,*he Complete Anti-Inflammatory Diet for Beginners: A No-Stress Meal Plan with Easy Recipes to Heal the Immune System,$0.00,"8,473",4.4,"['68%', '17%', '10%', '3%', '3%']"
109,"*he Pioneer Woman Cooks―Super Easy!: 120 Shortcut Recipes for Dinners, Desserts, and More",Out of Stock,0,0.0,"['0%', '0%', '0%', '0%', '0%']"
110,*he Modern Witch Tarot Deck (Modern Tarot Library),$12.47,"12,358",4.9,"['92%', '6%', '2%', '0%', '1%']"
111,*lash Cards: Sight Words,$2.88,"8,177",4.8,"['85%', '10%', '3%', '1%', '1%']"
112,"*ast. Feast. Repeat.: The Comprehensive Guide to Delay, Don't Deny® Intermittent Fasting--Including the 28-Day FAST Start",$12.07,"7,608",4.7,"['83%', '10%', '5%', '1%', '2%']"
113,*he Plot,$16.49,"2,978",4.2,"['47%', '33%', '12%', '4%', '3%']"
114,"*ungeons & Dragons Monster Manual (Core Rulebook, D&D Roleplaying Game)",$27.49,"16,547",4.9,"['91%', '6%', '1%', '0%', '0%']"
115,*fter the Fall: Being American in the World We've Made,$15.39,174,4.7,"['83%', '10%', '3%', '1%', '3%']"
116,*reath: The New Science of a Lost Art,$15.24,"12,035",4.7,"['81%', '13%', '4%', '1%', '1%']"
117,*hat Should Danny Do? (The Power to Choose Series),$13.19,"17,681",4.8,"['85%', '10%', '4%', '1%', '1%']"
118,"*alt, Fat, Acid, Heat: Mastering the Elements of Good Cooking",$17.44,"15,891",4.8,"['90%', '7%', '2%', '1%', '1%']"
119,*agnolia Table,$16.49,"24,668",4.8,"['89%', '7%', '2%', '1%', '1%']"
120,"*at Better, Feel Better: My Recipes for Wellness and Healing, Inside and Out",$18.69,"1,536",4.6,"['77%', '12%', '6%', '2%', '3%']"
121,*he Gifts of Imperfection: Let Go of Who You Think You're Supposed to Be and Embrace Who You Are,$7.27,"21,551",4.7,"['83%', '11%', '4%', '1%', '1%']"
122,*an's Search for Meaning,$7.83,"34,567",4.7,"['83%', '11%', '4%', '1%', '1%']"
123,*anathar's Guide to Everything (Dungeons & Dragons),$31.34,"15,170",4.9,"['90%', '7%', '2%', '0%', '0%']"
124,*aybe: A Story About the Endless Potential in All of Us,$10.99,"3,080",4.9,"['92%', '5%', '2%', '0%', '1%']"
125,*n Juneteenth,$9.47,493,4.7,"['78%', '13%', '6%', '1%', '1%']"
126,"*he Code Breaker: Jennifer Doudna, Gene Editing, and the Future of the Human Race",$18.69,"4,501",4.7,"['79%', '15%', '4%', '1%', '1%']"
127,*et That Sh*t Go: A Journal for Leaving Your Bullsh*t Behind and Creating a Happy Life (Zen as F*ck Journals),$8.99,"20,125",4.7,"['80%', '12%', '5%', '1%', '2%']"
128,*he Friend Ship,$13.77,85,4.9,"['91%', '7%', '0%', '2%', '0%']"
129,"*et Boundaries, Find Peace: A Guide to Reclaiming Yourself",$16.49,"1,636",4.9,"['91%', '7%', '2%', '1%', '0%']"
130,*ord of the Flies,$6.26,"21,868",4.6,"['77%', '13%', '5%', '2%', '3%']"
131,*hanel: Collections and Creations,$24.00,"10,838",4.9,"['92%', '5%', '2%', '0%', '1%']"
132,"*ungeons & Dragons Dungeon Master's Guide (Core Rulebook, D&D Roleplaying Game)",$17.43,"19,121",4.9,"['91%', '7%', '1%', '0%', '1%']"
133,*entle and Lowly: The Heart of Christ for Sinners and Sufferers,$10.99,"4,778",4.9,"['91%', '6%', '2%', '1%', '1%']"
134,* Love Dad with The Very Hungry Caterpillar (The World of Eric Carle),$7.37,"4,039",4.9,"['90%', '7%', '2%', '0%', '0%']"
135,*om Ford,$75.75,"3,872",4.8,"['91%', '4%', '2%', '1%', '2%']"
136,*inning: The Unforgiving Race to Greatness,$14.29,366,4.9,"['91%', '6%', '2%', '1%', '0%']"
137,"*tamped: Racism, Antiracism, and You: A Remix of the National Book Award-winning Stamped from the Beginning",$9.99,"6,964",4.8,"['87%', '8%', '3%', '1%', '1%']"
138,*zumaki (3-in-1 Deluxe Edition) (Junji Ito),$11.99,"10,045",4.9,"['93%', '5%', '1%', '0%', '0%']"
139,*arry Potter Paperback Box Set (Books 1-7),$62.99,"46,997",4.9,"['92%', '5%', '1%', '0%', '1%']"
140,*lara and the Sun: A novel,$16.49,"14,385",4.3,"['56%', '28%', '11%', '3%', '2%']"
141,*ouse in the Cerulean Sea,$14.29,"9,680",4.7,"['77%', '16%', '5%', '1%', '1%']"
142,* Promised Land,$19.79,"109,553",4.9,"['93%', '5%', '1%', '0%', '1%']"
143,*he Sweetness of Water (Oprah’s Book Club): A Novel,$14.99,147,4.6,"['74%', '17%', '5%', '2%', '3%']"
144,"*nfluence, New and Expanded: The Psychology of Persuasion",$18.69,99,4.7,"['81%', '12%', '7%', '0%', '0%']"
145,*aint by Sticker Kids: Unicorns & Magic: Create 10 Pictures One Sticker at a Time! Includes Glitter Stickers,$6.73,"14,562",4.8,"['86%', '10%', '3%', '1%', '1%']"
146,"*aunders Comprehensive Review for the NCLEX-RN® Examination, 8e",$43.44,"8,023",4.8,"['88%', '8%', '2%', '1%', '1%']"
147,*lijah - Bible Study Book: Faith and Fire,$16.99,"3,024",4.9,"['93%', '4%', '1%', '0%', '1%']"
148,"*ow to Read Literature Like a Professor: A Lively and Entertaining Guide to Reading Between the Lines, Revised Edition",$10.44,"4,430",4.5,"['72%', '15%', '7%', '2%', '4%']"
149,"*indergarten, Here I Come!",$3.94,"11,412",4.8,"['85%', '10%', '4%', '1%', '1%']"
150,*ummer Brain Quest: Between Grades K & 1,$2.44,"3,252",4.8,"['86%', '10%', '2%', '1%', '1%']"
151,*hat Should Darla Do? Featuring the Power to Choose (The Power to Choose Series),$13.49,"7,151",4.8,"['85%', '10%', '3%', '1%', '1%']"
152,*he Step-by-Step Instant Pot Cookbook: 100 Simple Recipes for Spectacular Results -- with Photographs of Every Step,$12.99,"20,975",4.7,"['82%', '12%', '4%', '1%', '1%']"
153,*larity & Connection,$9.34,839,4.9,"['95%', '4%', '1%', '0%', '0%']"
154,*agic Tree House Books 28 original collection box set,$42.86,766,4.9,"['91%', '6%', '2%', '1%', '0%']"
155,*o Kill a Mockingbird,$7.30,"48,611",4.8,"['86%', '9%', '3%', '1%', '1%']"
156,*eyond Order: 12 More Rules for Life,$17.59,"6,208",4.9,"['93%', '5%', '1%', '0%', '1%']"
157,*even Days in June,$13.99,790,4.5,"['64%', '25%', '8%', '2%', '1%']"
158,*rumpy Monkey,$7.28,"15,269",4.8,"['87%', '9%', '3%', '1%', '1%']"
159,*he Outsiders,$6.16,"21,285",4.8,"['85%', '10%', '3%', '1%', '1%']"
160,*he Nightingale: A Novel,$8.40,"70,596",4.8,"['87%', '9%', '2%', '1%', '1%']"
161,*ummer Brain Quest: Between Grades 4 & 5,$3.24,"3,135",4.7,"['80%', '14%', '4%', '1%', '1%']"
162,*hat Should Danny Do? On Vacation (The Power to Choose Series),$13.19,"1,583",4.9,"['93%', '5%', '1%', '0%', '1%']"
163,*ormone Intelligence: The Complete Guide to Calming Hormone Chaos and Restoring Your Body's Natural Blueprint for Well-Being,$16.49,99,4.6,"['83%', '6%', '5%', '4%', '3%']"
164,*hink and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century (Think and Grow Rich Series),$1.99,"52,779",4.7,"['83%', '9%', '4%', '1%', '2%']"
165,"*he Care and Keeping of You: The Body Book for Younger Girls, Revised Edition (American Girl Library)",$7.15,"18,609",4.8,"['86%', '10%', '3%', '1%', '1%']"
166,*ne Last Stop,$10.71,861,4.5,"['68%', '20%', '9%', '1%', '1%']"
167,*ake Your Bed: Little Things That Can Change Your Life...And Maybe the World,$12.99,"20,513",4.7,"['84%', '10%', '4%', '1%', '1%']"
168,*nce Upon a Time in Hollywood: A Novel,Out of Stock,0,0.0,"['0%', '0%', '0%', '0%', '0%']"
169,*averick: A Biography of Thomas Sowell,$17.99,171,4.8,"['94%', '2%', '2%', '0%', '3%']"
170,*e Were Liars,Out of Stock,"26,325",4.5,"['74%', '14%', '7%', '3%', '2%']"
171,*he Man I Knew: The Amazing Story of George H. W. Bush's Post-Presidency,$17.99,122,4.7,"['85%', '9%', '4%', '0%', '3%']"
172,*ducated: A Memoir,$13.04,"53,233",4.7,"['79%', '14%', '5%', '1%', '1%']"
173,*he Whole-Brain Child: 12 Revolutionary Strategies to Nurture Your Child's Developing Mind,Out of Stock,"9,918",4.8,"['85%', '11%', '3%', '1%', '1%']"
174,*rapped in a Video Game: The Complete Series,$21.99,"4,332",4.8,"['87%', '10%', '2%', '1%', '1%']"
175,*ever Split the Difference: Negotiating as if Your Life Depended on It,$9.28,"18,738",4.8,"['85%', '10%', '3%', '1%', '1%']"
176,"*r. Seuss's Beginner Book Collection (Cat in the Hat, One Fish Two Fish, Green Eggs and Ham, Hop on Pop, Fox in Socks)",$26.11,"15,038",4.9,"['93%', '5%', '1%', '0%', '0%']"
177,*inding the Mother Tree: Discovering the Wisdom of the Forest,$16.49,367,4.6,"['80%', '10%', '5%', '2%', '2%']"
178,"*ime for School, Little Blue Truck",$11.25,14,4.5,"['81%', '10%', '0%', '0%', '10%']"
179,"*arvel Encyclopedia, New Edition",$13.19,"9,338",4.9,"['92%', '6%', '1%', '0%', '1%']"
180,*on't Give the Enemy a Seat at Your Table: It's Time to Win the Battle of Your Mind...,$13.19,303,4.9,"['94%', '5%', '1%', '0%', '0%']"
181,*ook This Book: Techniques That Teach and Recipes to Repeat: A Cookbook,$16.49,787,4.8,"['90%', '5%', '3%', '1%', '1%']"
182,"*weet Talk Cookies: Creative Designs for Birthdays, Holidays, and Everyday",Out of Stock,0,0.0,"['0%', '0%', '0%', '0%', '0%']"
183,*hakra Healing: A Beginner's Guide to Self-Healing Techniques that Balance the Chakras,$5.28,"16,853",4.8,"['85%', '10%', '3%', '1%', '1%']"
184,*ngelina Ballerina,$12.09,523,4.8,"['90%', '7%', '1%', '1%', '2%']"
185,*othic Violence,$12.45,47,5.0,"['98%', '2%', '0%', '0%', '0%']"
186,*ow to Catch a Mermaid,$6.26,"20,718",4.8,"['86%', '9%', '3%', '1%', '1%']"
187,*appy Birthday to You!,$9.39,"7,189",4.8,"['90%', '6%', '2%', '1%', '1%']"
188,*est Seat in the House: 18 Golden Lessons from a Father to His Son,$14.29,57,4.7,"['84%', '11%', '3%', '0%', '3%']"
189,*nxious People: A Novel,$13.83,"26,690",4.4,"['61%', '25%', '10%', '3%', '2%']"
190,"* Radical Awakening: Turn Pain into Power, Embrace Your Truth, Live Free",$16.49,250,4.8,"['89%', '6%', '1%', '1%', '2%']"
191,"*orld of Eric Carle, Around the Farm Animal 30-Button Sound Book - Great for First Words - PI Kids",$14.98,"11,600",4.8,"['84%', '10%', '3%', '1%', '1%']"
192,"*raiding Sweetgrass: Indigenous Wisdom, Scientific Knowledge and the Teachings of Plants",$10.99,"7,371",4.8,"['87%', '8%', '3%', '1%', '1%']"
193,*ragons Love Tacos,$9.35,"10,208",4.7,"['86%', '8%', '3%', '1%', '2%']"
194,"*ud, Not Buddy: (Newbery Medal Winner)",$5.21,"4,133",4.7,"['84%', '10%', '4%', '1%', '2%']"
195,*he Anarchist Handbook,$10.99,394,4.9,"['96%', '2%', '1%', '1%', '1%']"
196,*nimal Farm: 75th Anniversary Edition,$1.99,"22,116",4.7,"['82%', '11%', '4%', '1%', '2%']"
197,*ightmare Scenario: Inside the Trump Administration's Response to the Pandemic That Changed History,Out of Stock,0,0.0,"['0%', '0%', '0%', '0%', '0%']"
198,*ungeons & Dragons Essentials Kit (D&D Boxed Set),$9.44,"11,806",4.8,"['87%', '10%', '2%', '0%', '1%']"
199,*hat Summer: A Novel,$16.49,"4,306",4.3,"['51%', '32%', '12%', '3%', '3%']"
200,*ttached: The New Science of Adult Attachment and How It Can Help YouFind - and Keep - Love,$14.29,"7,735",4.7,"['82%', '12%', '4%', '2%', '1%']"
201,*he Untethered Soul: The Journey Beyond Yourself,$10.99,"17,931",4.7,"['84%', '9%', '4%', '1%', '2%']"
202,*amnet,$14.39,"18,619",4.5,"['66%', '23%', '8%', '2%', '2%']"
203,*he Night Watchman: A Novel,$13.19,"3,445",4.4,"['61%', '24%', '10%', '3%', '2%']"
204,*ne of Us Is Lying,$11.55,"15,203",4.6,"['75%', '16%', '6%', '1%', '1%']"
